ID,Name,Type,Tourism_Category,Latitude,Longitude,City,features
7023187996,Flying Yak,node,hotel,27.7275259,85.3118811,,node hotel 
7027531455,Hotel Swastik,node,hotel,28.9736601,80.1763543,,node hotel 
7029681218,Dharmasala,node,camp_site,28.5215948,84.4590685,,node camp_site 
7029681220,Odar Camp,node,camp_site,28.5262242,84.4192404,,node camp_site 
7029681223,Dona Lake/Wabu,node,information,28.5261582,84.4440857,,node information 
7033837230,Sagarmatha Next,node,museum,27.8105959,86.7150681,,node museum 
7038339377,SPOT ON Kohinoor,node,hotel,26.6430096,87.9911526,,node hotel 
7054808849,Sonam Guest House and Restaurant,node,guest_house,27.8365307,86.6480942,,node guest_house 
7065630087,Budhakot Ramche Homestay,node,guest_house,28.0003707,83.8434277,,node guest_house 
7069812385,Hotel Marinha,node,hotel,27.7005812,85.3526253,,node hotel 
7083496200,Malkanghar Resort,node,hotel,28.4355891,81.2487046,,node hotel 
7087530085,Mega,node,hotel,27.6639215,84.2172155,,node hotel 
7087530086,Miracle Reaort,node,hotel,27.6676056,84.216787,,node hotel 
7098406386,Pandhale Top (पंधाले लाग्ना),node,viewpoint,29.7460068,82.008911,,node viewpoint 
7112035650,New Pokhara Lodge,node,hotel,28.2042367,83.9670117,,node hotel 
7127620155,Budhanilkantha Homestay,node,hostel,27.7769102,85.3588241,,node hostel 
7128301855,3 angels hostel,node,hostel,28.19658,83.9952283,,node hostel 
7128301856,St Marys Hostel,node,hostel,28.195744,83.9953284,,node hostel 
7130172485,Tibet Lhasha Hotel & Restaurant,node,hotel,28.4379815,84.3890283,,node hotel 
7150704885,Rapti Hotel,node,hotel,27.6489607,82.863803,,node hotel 
7155087186,Balaji hotel,node,hotel,27.6470109,82.8808135,,node hotel 
7173980985,stupa guest house,node,apartment,27.7104068,85.3108354,,node apartment 
7190180479,Dil,node,viewpoint,28.2591738,83.8566121,,node viewpoint 
7206278786,Hattiban Housing,node,apartment,27.6447332,85.3387292,,node apartment 
7216839485,Hotel Four Seasons,node,hostel,28.5500124,84.2457204,,node hostel 
7232378786,Deluxe Star Hotel,node,hotel,26.5404768,86.7496641,,node hotel 
7239472085,Suntala Guesthouse (Homestay),node,guest_house,29.7250032,81.8285973,,node guest_house 
7242998985,Ever Green Restaurant and Resort,node,hotel,27.8099044,84.7578674,,node hotel 
7262614216,SB Hotel,node,hotel,29.9727516,81.8172388,,node hotel 
7262668877,Dada Hotel,node,hotel,29.9727167,81.8033825,,node hotel 
7262668880,Girls Hostel,node,hostel,29.9690978,81.8231839,,node hostel 
7262713411,Sunny Guest House,node,hotel,29.9732314,81.8169638,,node hotel 
7262713412,CFD Humla,node,hotel,29.9735358,81.8218079,,node hotel 
7262713413,Sun Valley Resort Hotel,node,hotel,29.9727132,81.8154725,,node hotel 
7262917086,Hotel Backyard,node,hotel,27.7135244,85.3114082,,node hotel 
7281568678,Hotel Mansarovar,node,hotel,29.9718013,81.8216792,,node hotel 
7281568680,E.I. Hostel,node,hostel,29.9692439,81.8226578,,node hostel 
7284200185,एम.के. होटल,node,hotel,28.4385203,81.8544115,,node hotel 
7288162004,Gurung Lodge,node,hotel,28.3160649,83.8004976,,node hotel 
7320708960,Karki Chowk,node,information,26.7980094,86.7071169,,node information 
7371671476,Mohan Chowk,node,attraction,27.7045724,85.3075665,,node attraction 
7388177586,Dhaulagiri icefall,node,viewpoint,28.6913323,83.5621271,,node viewpoint 
7549020987,The Hideout Villa,node,hotel,28.2067867,83.948013,,node hotel 
7549028386,Villa Karma,node,hotel,28.20892,83.9456537,,node hotel 
7556453833,Bhulbhule waterfall,node,attraction,28.2914219,84.3766664,,node attraction 
7568978069,Dharagola view tower,node,viewpoint,26.7590855,88.0626911,,node viewpoint 
7603287785,Thamel Villa Heritage Hotel,node,hotel,27.7137809,85.3094324,,node hotel 
7618314185,Shiraj B&B,node,hotel,27.7131926,85.3110837,,node hotel 
7637847160,"Shri Kamala Janajyoti Secondary School,Girls' Hostel",node,hostel,27.2012108,85.8945654,,node hostel 
7637847161,"Shri Kamala Janajyoti Secondary School, Boy's Hostel",node,hostel,27.200138,85.8954149,,node hostel 
7650128352,Mitjiu Organic Homestay,node,guest_house,27.6905999,86.0014768,,node guest_house 
7669203800,Ground (Open space),node,camp_site,27.6900737,84.430519,,node camp_site 
7722402943,Kathmandu Marriott Hotel,node,hotel,27.7130092,85.3244752,Kathmandu,node hotel Kathmandu
7722402944,Fairfield by Marriott Kathmandu,node,hotel,27.715422,85.3142729,Kathmandu,node hotel Kathmandu
7796975543,Fishtail Care Home Youth Hostel,node,hostel,28.2072499,83.9776106,,node hostel 
7815299641,Pathibhara Hotel,node,hotel,26.6585889,87.2749802,,node hotel 
7817447542,Devkota House,node,hotel,28.5990506,81.6253719,,node hotel 
7829559104,Kothikhola picnic and refreshment site,node,picnic_site,27.6943955,83.2270831,,node picnic_site 
7837689822,Diamond hotel,node,hotel,28.9768083,80.1661359,,node hotel 
7847071586,Diyalo Guest Hotel,node,hotel,26.9710114,87.3441426,,node hotel 
7860157788,New Maheshwari Hotel and Lodge,node,hotel,29.3025863,80.591832,,node hotel 
7863476121,TufanDada Hotel,node,hotel,29.3020725,80.5882775,,node hotel 
7864968977,Rose Hotel,node,hotel,29.2975251,80.5903141,,node hotel 
7864968988,Mela Hotel and Lodge,node,hotel,29.2969811,80.5906356,,node hotel 
7866826921,IK Hotel and Lodge,node,hotel,29.297046,80.5904799,,node hotel 
7866826929,Royal Guest House,node,hotel,29.2972194,80.5901272,,node hotel 
7866826930,Akashdeep Hotel and lodge,node,hotel,29.2975542,80.5900119,,node hotel 
7886221985,"Kailash Mansarowar darshan viewpoint, Lapcha",node,viewpoint,30.4091294,81.6110353,,node viewpoint 
7902343254,Home Stay,node,guest_house,28.3585415,84.1063754,,node guest_house 
7902408617,Bhadrasingh Homestay,node,guest_house,28.3569353,84.1030146,,node guest_house 
7944507886,Chulu West base camp,node,camp_site,28.7564079,83.9917132,,node camp_site 
7958640831,Hotel holyday Inn,node,hotel,29.5510436,81.1989862,"Chainpur, Bajhang","node hotel Chainpur, Bajhang"
7962545316,"Birekhola,Jharana",node,attraction,29.4345581,81.45831,,node attraction 
7986444118,C P Hotel,node,hotel,26.6408559,87.9879893,Birtamod,node hotel Birtamod
7990715185,केचना,node,viewpoint,26.3610644,88.0073406,,node viewpoint 
8009598335,Changunarayan,node,attraction,27.7162258,85.428356,,node attraction 
8041702419,Towards WaterFall,node,information,28.2440171,83.912496,,node information 
8041710520,Hudikot,node,camp_site,28.1259078,84.0469551,,node camp_site 
8041710521,HudiKot,node,viewpoint,28.1257848,84.0476632,,node viewpoint 
8041908565,360 Mani Dada,node,viewpoint,28.251541,83.8624798,,node viewpoint 
8049278035,Kausaltar Aquarium House,node,aquarium,27.6741447,85.3651986,,node aquarium 
8049975286,Pradip dai,node,apartment,27.7227131,85.3593218,,node apartment 
8064257985,खर्ववारी गाउँ,node,viewpoint,28.0861629,84.1261152,,node viewpoint 
8064297425,Hotel Narbada,node,hotel,26.6629848,87.6542212,Damak,node hotel Damak
8150836257,Dragon Hotel and Lodge,node,hotel,26.6622684,87.2782116,,node hotel 
8167783480,Panchase Paradise Camp,node,camp_site,28.2183182,83.8109874,,node camp_site 
8187212143,foreign employment information,node,information,27.6996356,85.3567624,,node information 
8187564602,Kamakshi Girl's Hostel,node,hostel,27.6931566,85.3442189,,node hostel 
8189842938,Akala Devi Mandir Sirsekot,node,attraction,27.986614,83.6788815,,node attraction 
8189850488,Bajakot Homestay,node,attraction,27.9555028,83.7374755,,node attraction 
8189855416,Bankatta Homestay,node,attraction,27.9491214,83.7953353,,node attraction 
8190692278,Kabeli Girls Hostel,node,hostel,27.7019365,85.3371432,,node hostel 
8191016578,Sidha Gufa Hulkang,node,attraction,28.0261488,83.6993473,,node attraction 
8191044980,Dangsiya Thamdanda View Point,node,attraction,27.9607971,83.737128,,node attraction 
8191046404,Pitlek View Tower,node,attraction,27.979266,83.807694,,node attraction 
8191046836,Ghurunkha Tourist Homestay Building,node,attraction,27.99001,83.6817096,,node attraction 
8191055667,Deurali Maidan Homestay,node,hostel,27.9764726,83.8136072,,node hostel 
8191055935,Bhudhakot View Tower,node,attraction,28.0033692,83.8378593,,node attraction 
8191064419,Kokhe Homestay,node,attraction,28.010874,83.666599,,node attraction 
8191072513,Mansangkot Paragliding Area,node,attraction,28.0030956,83.7943264,,node attraction 
8191077003,"Pandethok View Point, Tower",node,attraction,27.9834951,83.7980432,,node attraction 
8191080681,Shree Maidain Homestay,node,attraction,27.9954919,83.6812311,,node attraction 
8191082930,Thamko Chaur Tourist Area,node,attraction,27.9849652,83.7806937,,node attraction 
8219043317,Chamena Falcha Hotel and Lodge,node,hotel,26.6642679,87.2680108,,node hotel 
8220016585,Kathmandu Youth Hostel,node,hostel,27.7214452,85.3136846,,node hostel 
8226637394,Chhiring Hotel,node,hotel,28.8943173,83.0350006,,node hotel 
8246924117,Tamu hotel,node,hotel,28.1274973,84.4117771,,node hotel 
8247387035,chhetemarkep base camp,node,camp_site,29.3030592,83.2737232,,node camp_site 
8251142745,Rupgar hotel,node,hotel,28.9734183,82.8669924,,node hotel 
8255342794,Angad Galley and Cafe Inn,node,hotel,29.1311473,83.1865883,,node hotel 
8255342796,Sunrise Guest House and Shop,node,guest_house,29.1309705,83.1865829,,node guest_house 
8255342806,Star Mountain Hotel and Grocery,node,hotel,29.1288261,83.186741,,node hotel 
8257724355,Mount putha,node,hotel,28.9835736,82.8205989,,node hotel 
8259069028,Sisal Camp Site,node,camp_site,29.0431139,83.1296631,,node camp_site 
8266471906,Thapa Hotel,node,hotel,28.9559412,82.8905304,,node hotel 
8266479783,Hotel Jagdulla,node,hotel,28.9554583,82.8928321,,node hotel 
8266479784,Dhuraba Hotel,node,hotel,28.9554577,82.8927201,,node hotel 
8267056334,Murmur Hotel,node,hotel,28.9547642,82.8944724,,node hotel 
8267058197,Pla Guest House,node,hotel,28.9547982,82.8944055,,node hotel 
8267067093,Satkar Hotel,node,hotel,28.9550323,82.8941259,,node hotel 
8267067094,Mayur Hotel,node,hotel,28.9550051,82.8941705,,node hotel 
8267067095,Sagarmatha Hotel,node,hotel,28.9549693,82.8941963,,node hotel 
8267092764,Royal Hotel,node,hotel,28.9551347,82.8940642,,node hotel 
8267184166,Grish Hotel,node,hotel,28.9527546,82.8947143,,node hotel 
8270598741,Dipak Unique Guest House,node,hotel,28.8916751,83.1919299,,node hotel 
8288104874,Reshon Hotel,node,hotel,27.911669,85.143469,Nuwakot,node hotel Nuwakot
8294251400,River Side Hotel,node,hostel,29.02156,82.5613218,,node hostel 
8297030917,Maneshwori Momo,node,hotel,27.5869433,85.5135428,panauti,node hotel panauti
8297312444,Subasna Hotel,node,hotel,29.0488882,82.5687723,,node hotel 
8297339748,Kamal Hotel and Guest House,node,hotel,29.0574812,82.5717445,,node hotel 
8300433329,Hotel Mangalam,node,hotel,29.0799533,82.4770971,,node hotel 
8304783017,Altitude Himalaya,node,information,27.720196,85.3176352,,node information 
8305072887,Hotel Gara Pari,node,hotel,29.0820841,82.4879318,,node hotel 
8305685521,Thop Lagna Hotel,node,hotel,29.1238951,82.5334791,,node hotel 
8306207204,Basnet Hotel and Hookah Centre,node,hotel,29.1289256,82.5602992,,node hotel 
8306581338,Hotel Mountain SheyPhoksundo,node,hotel,29.1119124,82.5919563,,node hotel 
8310437992,Hotel Access Nepal,node,hotel,27.7149494,85.3102809,,node hotel 
8310491844,Hotel Moonlight,node,hotel,27.7180825,85.3096426,,node hotel 
8310502848,New Hotel Panda,node,hotel,27.715942,85.307769,,node hotel 
8310551389,Hotel Le Himalya,node,hotel,27.721523,85.3199838,,node hotel 
8310560453,Hotel Everest Mount Holiday,node,hotel,27.7115803,85.309093,,node hotel 
8310583256,Airport Hotel,node,hotel,27.7019477,85.3519122,,node hotel 
8310604436,Hotel Landmark Kathmandu,node,hotel,27.7129726,85.3191443,,node hotel 
8310614953,आर्यतारा काठमाडौं होटल (ठमेल),node,hotel,27.7160488,85.3144987,Kathmandu,node hotel Kathmandu
8310650232,Hotel Prince Plaza Pvt. Ltd.,node,hotel,27.7113943,85.3337523,,node hotel 
8310663550,Hotel Crown Plaza,node,hotel,27.7130878,85.3281444,,node hotel 
8310682925,Hotel Shivam Plaza Pvt. Ltd.,node,hotel,27.7042183,85.3462155,,node hotel 
8310694194,Hotel Thorong Peak,node,hotel,27.7134327,85.3109206,,node hotel 
8310729231,Hotel Holiday Taj,node,hotel,27.7072285,85.3178501,,node hotel 
8310732789,Kathmandu Suite Home,node,hotel,27.7150349,85.3069764,,node hotel 
8310732791,Thamel Eco Resort,node,hotel,27.7137052,85.312768,,node hotel 
8310817020,CG Group of Hotels Vivanta Kathmandu,node,hotel,27.6768768,85.3111211,,node hotel 
8310827619,Kathmandu Garden Home,node,hotel,27.7172758,85.3095339,,node hotel 
8310827620,Skyline Hotel,node,hotel,27.7155035,85.3114635,,node hotel 
8310827621,Taleju Boutique Hotel,node,hotel,27.7111334,85.3131147,,node hotel 
8310851774,View Bhrikuti,node,hotel,27.597793,85.3715634,,node hotel 
8310869546,Shiva Tirupati Hotel,node,hotel,27.7080015,85.3222489,,node hotel 
8310897606,Mirage Lords Inn,node,hotel,27.7038113,85.3416614,,node hotel 
8310950469,Hotel Festoon,node,hotel,27.717163,85.3100623,,node hotel 
8310950470,Holyland Guest House,node,hotel,27.7166733,85.3107476,,node hotel 
8310950471,Hotel Lily,node,hotel,27.7169285,85.3095064,,node hotel 
8310950472,Dom Himalaya Hotel,node,hotel,27.712588,85.3092652,"Kathmandu, Thamel","node hotel Kathmandu, Thamel"
8310951511,Dinesh Hotel,node,hotel,29.1251812,81.566496,,node hotel 
8310951517,Hotel Chandra Surya,node,hotel,29.1502978,81.6079138,,node hotel 
8311009578,Hotel Narayana,node,hotel,27.7057242,85.3489275,,node hotel 
8311009579,Readers Inn,node,hotel,27.7015506,85.3506924,,node hotel 
8311009580,Timber House,node,hotel,27.7129186,85.3086454,,node hotel 
8311022412,Comfort Inn Hotel and Apartments,node,hotel,27.6877463,85.2980112,,node hotel 
8311055140,Hotel Ananda Pashupati P Ltd,node,hotel,27.7041117,85.3502807,,node hotel 
8311075127,Shiva Shankhar Hotel,node,hotel,27.7105987,85.3446253,,node hotel 
8313953145,Bipana Hotel,node,hotel,29.2765315,81.7296623,,node hotel 
8314861326,Navadev Madu Rupsa Hotel,node,hotel,29.2268188,81.5443844,,node hotel 
8315472366,Sunlight Hotel and Restaurant,node,hotel,29.1499558,81.6092362,,node hotel 
8315648864,Everest Hotel,node,hotel,29.1378743,81.6143481,,node hotel 
8317374736,Hotel Arts,node,hotel,27.7160346,85.31058,,node hotel 
8317387717,Chillout Holiday Home,node,hotel,27.7109305,85.3121826,,node hotel 
8317413488,Hotel Everest Nepal,node,hotel,27.7120958,85.3131634,Kathmandu,node hotel Kathmandu
8317444733,Kasthamandap Boutique Hotel,node,hotel,27.7116334,85.3132246,,node hotel 
8319154292,Baglung Kalika Temple Viewpoint,node,viewpoint,28.2543293,83.6154816,,node viewpoint 
8326907818,Maitawa,node,chalet,28.1987957,81.6455161,,node chalet 
8332769530,मुलकोट चमेरीगुफा सामुदायिक होमस्टे,node,hostel,28.2003758,82.3429089,,node hostel 
8332769531,भैरव नर्सिङ् सामुदायिक होमस्टे,node,hostel,28.2176433,82.3289845,,node hostel 
8332769532,राप्ति शान्ति सामुदायिक होमस्टे,node,hostel,28.1473852,82.3169041,,node hostel 
8332897766,Hotel Surya,node,hotel,27.7070939,85.3441215,,node hotel 
8332897767,Hotel Adhar and Guest House,node,hotel,27.7070597,85.344219,,node hotel 
8332897776,Hotel Jyoti and Guest House,node,hotel,27.7075732,85.343628,,node hotel 
8332897780,Hotel Sagarmatha and Lodge,node,hotel,27.7080232,85.3422328,,node hotel 
8340712978,The Everest Hotel Kathmandu,node,hotel,27.6914846,85.3420517,,node hotel 
8340759146,Traditional Comfort- A Boutique Hotel,node,hotel,27.7109721,85.3231502,,node hotel 
8340885895,Aria Boutique Hotel & Spa,node,hotel,27.7117349,85.3090618,,node hotel 
8340897825,Four Seasons Boutique Hotel & Spa,node,hotel,27.7121101,85.309265,,node hotel 
8340937047,Ramada Encore Hotel,node,hotel,27.715099,85.3086716,,node hotel 
8341007294,Nana Hotels and Resorts,node,hotel,27.7155644,85.3106216,,node hotel 
8344654653,Shey Karnali Hotel,node,hotel,29.1409958,82.9088336,,node hotel 
8373979675,Dho Tarap view point,node,viewpoint,29.1328307,83.1948549,,node viewpoint 
8380349207,टुडिखेल,node,camp_site,27.2785875,85.9565687,,node camp_site 
8414665471,Garphu Cave,node,attraction,29.2360474,83.9821497,,node attraction 
8458607537,Tutunga View Point,node,viewpoint,28.1791462,83.9921361,,node viewpoint 
8463925518,Marbel Hotel,node,hotel,28.7402096,80.5671704,Dhangahdi Submetropolitan City,node hotel Dhangahdi Submetropolitan City
8507145052,कालापानी चोक Kalapani Chok ८६६७,node,information,26.8897131,88.041124,,node information 
8515459742,Maula Cottage,node,hotel,28.2695144,83.9056916,,node hotel 
8523028878,Fairmount Hotel,node,hotel,28.2126821,83.964508,,node hotel 
8523364452,Hotel Swagatam,node,hotel,26.4459414,87.2779912,,node hotel 
8523376702,Black Mountain,node,hotel,27.7023945,85.3507577,,node hotel 
8523477088,Platinum Hotel,node,hotel,27.6983413,85.2914407,,node hotel 
8523629104,Rosebud Hotel & Resort,node,hotel,27.7114493,85.3059736,,node hotel 
8524212393,Aloft Kathmandu Thamel,node,hotel,27.7158609,85.3132203,,node hotel 
8527736036,Amar Hotel,node,hotel,27.6988415,85.294429,Kathmandu,node hotel Kathmandu
8527772939,Ambassador Garden Home,node,hotel,27.7148853,85.3099357,Kathmandu,node hotel Kathmandu
8563082917,Hotel Niharika Bhojan Griha and Lodge,node,hotel,27.5666048,85.6392128,,node hotel 
8563082918,Dashvai Hotel and Restaurant,node,hotel,27.5663131,85.6395339,,node hotel 
8594028699,Kalu Pandey Statue,node,artwork,27.7177458,85.2227281,,node artwork 
8612203580,Brahmdev Museum,node,museum,29.0640334,80.1337554,,node museum 
8664632917,सत्कार पाहुना घर,node,hotel,28.1286649,82.2984362,,node hotel 
8695693494,Hotel buddy,node,hotel,27.7147194,85.312597,,node hotel 
8695693496,Hotel buddy,node,hotel,27.7147129,85.3125836,,node hotel 
8695693497,Yatri,node,hotel,27.7147464,85.312595,,node hotel 
8695713365,Milarepa,node,guest_house,27.7142004,85.3140905,,node guest_house 
8695713367,नेपाली घर,node,hotel,27.716553,85.3131596,,node hotel 
8695713371,Souvenir Guest House,node,guest_house,27.7161902,85.3131856,,node guest_house 
8695713373,Om Lumbini Hygienic Food Centre,node,hotel,27.7159763,85.3130444,,node hotel 
8695713379,K Hostel,node,hostel,27.7159784,85.3129389,,node hostel 
8696013261,Thamel Home,node,guest_house,27.7172699,85.3126051,,node guest_house 
8696013264,Hotel Bright Star,node,hotel,27.7173865,85.3125329,,node hotel 
8696013265,Annapurna Guest house,node,hotel,27.7173628,85.3123582,Kathmandu,node hotel Kathmandu
8696013283,Three Monkeys Tourist Hostel,node,hotel,27.7156844,85.3141271,,node hotel 
8696013284,ओएसिस काठमाडौं होटल,node,hotel,27.7152396,85.3142386,,node hotel 
8696013286,एभरल्याण्ड काठमाडौं होटल (ठमेल),node,hotel,27.715888,85.3142177,,node hotel 
8696242394,Lhasa Guest House,node,guest_house,27.7118025,85.3121657,,node guest_house 
8696242402,Buddha Bagaicha Hotel Pvt.Ltd,node,hotel,27.7117778,85.3121645,,node hotel 
8696269327,Jyatha Inn Guest House,node,guest_house,27.7108381,85.3122751,,node guest_house 
8696321307,Hotel Blue Diamond Pvt.Ltd,node,hotel,27.7125531,85.3122301,,node hotel 
8696321313,Hotel Namtso,node,hotel,27.7125923,85.3122338,,node hotel 
8696338126,Hotel Felicity Pvt. Ltd.,node,hotel,27.712151,85.3121799,,node hotel 
8696390259,Hotel Thamel House,node,hotel,27.7170581,85.3116731,,node hotel 
8696390262,Tibet Guest House,node,guest_house,27.712022,85.308997,,node guest_house 
8696390270,Kathmandu Regency Hotel,node,hotel,27.7114267,85.3088905,,node hotel 
8696390271,Fujiya Guest House,node,guest_house,27.7115102,85.3089383,,node guest_house 
8696390303,Hotel De Universe,node,hotel,27.7103631,85.3108351,,node hotel 
8696781507,Hotel Triratna,node,hotel,27.7118506,85.3113489,,node hotel 
8696788318,Rosemary Hostel,node,hostel,27.7107743,85.3110553,,node hostel 
8696788323,8848 Hostel,node,hostel,27.7106834,85.3110574,,node hostel 
8696823290,Hotel Yukhang,node,hotel,27.7122917,85.3102243,,node hotel 
8696823292,Hotel Green Horizon,node,hotel,27.7129495,85.3097414,,node hotel 
8696832018,Oyo Tayoma,node,hotel,27.7122149,85.3104793,,node hotel 
8696832030,Hotel Travelers Home,node,hotel,27.7123367,85.3108452,,node hotel 
8696832038,Thamel Apartment,node,hotel,27.7122532,85.3111485,,node hotel 
8696865570,Oscar Guest House,node,guest_house,27.7133823,85.3100851,,node guest_house 
8696865573,The Kathamndu Hotel Pvt. Ltd,node,hotel,27.713642,85.3102959,,node hotel 
8696865578,Thamel Villa Heritage Hotel,node,hotel,27.7136222,85.3099149,,node hotel 
8696865582,The Address Kathmandu Hotel,node,hotel,27.7134486,85.3102069,,node hotel 
8696865598,Hotel Namaste And Spa,node,hotel,27.7131435,85.3101584,,node hotel 
8697027804,Hotel Access Nepal,node,hotel,27.7150195,85.3100165,,node hotel 
8697027809,Kathmandu Guest House,node,hotel,27.7155833,85.310125,,node hotel 
8699923412,Hotel President Thamel,node,hotel,27.7143786,85.3119588,,node hotel 
8699927547,Mandala Suite,node,hotel,27.7144593,85.310695,,node hotel 
8699927566,New Shree Guest House,node,guest_house,27.7142401,85.3107419,,node guest_house 
8699927569,Hotel Agaman With Apartment,node,hotel,27.7142525,85.3107363,,node hotel 
8699927572,A One Lumbini Tandoori Dhawa Restaurant,node,hotel,27.714357,85.3106704,,node hotel 
8699927584,Hotel Seven Star Pvt Ltd,node,hotel,27.7141367,85.3113951,,node hotel 
8699927588,Hotel Nepal Tara,node,hotel,27.7140125,85.3111931,,node hotel 
8699927590,Thamel Peace Villa Hotel,node,hotel,27.714426,85.3106932,,node hotel 
8699943036,Tapari Momo Stick Food,node,hotel,27.715118,85.3117969,,node hotel 
8699943048,Sky Line Hotel,node,hotel,27.715187,85.3114009,,node hotel 
8699944181,New White Lotus Guest House And Roof Top Garden,node,hotel,27.7153591,85.3113334,,node hotel 
8702012836,pizza house,node,hotel,27.5562477,83.7867145,,node hotel 
8709086219,kari snack hotel,node,hotel,26.6569914,86.194696,,node hotel 
8736570648,way to Nangi,node,information,28.3514718,83.6506486,,node information 
8736570711,way to Mohare danda,node,information,28.3572509,83.6484277,,node information 
8736570770,way to Mohare danda,node,information,28.3512869,83.6508876,,node information 
8736570839,way to Mohare danda,node,information,28.3469799,83.6589378,,node information 
8785037192,Hotel Luna Kathmandu,node,hotel,27.7167297,85.3120921,,node hotel 
8785206139,Hotel Task International,node,hotel,28.2048324,83.9986713,,node hotel 
8826582438,King Birendra Bir Bikram Shah,node,artwork,27.6712632,85.4178502,,node artwork 
8827808121,होटल राप्ती,node,guest_house,27.4283413,85.0314967,,node guest_house 
8827808122,संगम पार्टी प्यालेस,node,hotel,27.419548,85.0334814,,node hotel 
8827818417,Q 20 House Hotel Pvt. Ltd.,node,guest_house,27.4218674,85.036396,,node guest_house 
8833355898,चर्चरे View Point,node,viewpoint,27.9393225,83.6080178,,node viewpoint 
8834783411,Lord Shiva Statue,node,artwork,28.199729,83.9296071,,node artwork 
8897046807,CG Retreat,node,hotel,27.6808669,84.2101935,,node hotel 
8901494534,The Pavilions Himalayas Lake View,node,hotel,28.212978,83.9297691,,node hotel 
8903949736,Statue of Buddha,node,artwork,27.6769521,84.2109133,,node artwork 
8930319873,Puspha Lal Hotel,node,hotel,28.0714692,81.6310778,Nepalgunj,node hotel Nepalgunj
8936266351,Sankhadhar Sakhwa,node,attraction,27.8650623,83.5479969,Tansen,node attraction Tansen
8974408543,Everest Sherpa Resort,node,guest_house,27.8112401,86.7178199,,node guest_house 
9044734776,godawari cottage,node,hotel,28.1175659,81.5853208,khajura rural municipality,node hotel khajura rural municipality
9054229743,Chulevir Viewpoint,node,viewpoint,27.9333055,84.6680365,,node viewpoint 
9063324417,Sakha Kirana store,node,guest_house,27.678514,85.4806957,,node guest_house 
9073247560,LAXMI HOTEL,node,hotel,28.2271619,82.1130234,BABAI RM,node hotel BABAI RM
9073261813,RININA HOTEL,node,hotel,28.2277326,82.1124432,BABAI RM,node hotel BABAI RM
9110493052,W Hotels,node,hotel,28.1173725,81.5846999,khajura-RM,node hotel khajura-RM
9112703180,Garden view cottage,node,hotel,28.1396217,81.6018718,khajura-RM,node hotel khajura-RM
9123396465,Sindhuli Gadhi War Museum,node,museum,27.2798414,85.9561337,,node museum 
9123442026,Sindhuli Gadhi Durbar Square,node,museum,27.2794726,85.9564041,Bhadrakali,node museum Bhadrakali
9164346919,Labin Cottage,node,hotel,28.4226388,84.1136623,,node hotel 
9164366117,Hotel Mountain Peak,node,hotel,28.4434248,84.11582,,node hotel 
9164366217,Namaste Guest House,node,hotel,28.4239677,84.1139504,,node hotel 
9170739118,HOTEL MOUNTAIN VIEW ROOFTOP RESTAURANT,node,hotel,28.3432439,84.4058491,Bahundanda,node hotel Bahundanda
9170739374,Hotel Mother's & Lalupate restaurant,node,hotel,28.2996877,84.3870479,,node hotel 
9183450155,Santosh lodge and Restaurant,node,guest_house,28.4742373,83.6540572,,node guest_house 
9184290537,Maya's Inn,node,hotel,29.091852,83.9326402,,node hotel 
9201956118,Hotel Icefall,node,hotel,28.4214538,84.1130347,,node hotel 
9246370487,खड्का होटेल,node,hotel,28.1560794,82.2198243,,node hotel 
9247928437,Swasthya Chauki,node,hostel,28.0785821,81.6947037,Duduwa Rural Municipality,node hostel Duduwa Rural Municipality
9247963703,Kimbu Cottage,node,chalet,28.103638,81.6867555,Duduwa Rural Municipality,node chalet Duduwa Rural Municipality
9249633824,Jay Ma Kali Vej Ma.Ma.,node,hotel,28.0642905,81.6907808,Duduwa Rural Municipality,node hotel Duduwa Rural Municipality
9252680959,स्वर्गद्वारी होटेल,node,hotel,28.1883051,82.1339285,,node hotel 
9253286732,Hapure Super Lodge,node,hotel,28.1883796,82.1328664,,node hotel 
9253286733,Mariyat Hotel,node,hotel,28.1886479,82.1328624,,node hotel 
9265488910,Namaste Nepal,node,hotel,28.5976575,81.6154757,Birendranagar,node hotel Birendranagar
9265856734,Namuna Hotel,node,hotel,28.5940983,81.6158543,Birendranagar,node hotel Birendranagar
9267954497,Hyatt Place Kathmandu,node,hotel,27.6991545,85.2892474,Kathmandu,node hotel Kathmandu
9271115445,DFC Hotel,node,hotel,28.5821437,81.6320893,Birendranagar,node hotel Birendranagar
9271115450,Hotel Namlo Inn,node,hotel,28.5844798,81.6335533,Birendranagar,node hotel Birendranagar
9274334644,Gurung HomeStay,node,hotel,28.6067682,81.5933104,Birendranagar,node hotel Birendranagar
9274334658,Deepmala Party Palace,node,hotel,28.6065363,81.5870262,Birendranagar,node hotel Birendranagar
9288036094,हाम्रो होटल,node,hotel,27.840008,82.7614122,Bhalubang,node hotel Bhalubang
9288048159,न्यू प्यूठानी होटल,node,hotel,27.8401852,82.7613909,Bhalubang,node hotel Bhalubang
9288141385,थापा होटल एण्ड लज,node,hotel,27.8403532,82.7613551,Bhalubang,node hotel Bhalubang
9288267425,सार्वजनिक भवन,node,motel,27.8288447,82.6860395,राप्ती गाउँपालिका दाङ,node motel राप्ती गाउँपालिका दाङ
