id,police_station,destination,address,phone,latitude,longitude,district,province,data_quality_score
352,Area Police Office Birat Chowk,Birat Chowk,"Morang, Nepal",,26.58,87.3,Morang,Koshi,100.0
94,District Police Office Morang,Biratnagar,"Biratnagar, Morang, Nepal",+97721462158,26.45,87.27,Morang,Koshi,100.0
351,District Police Office Morang,Biratnagar,"Morang, Nepal",,26.45,87.27,Morang,Koshi,100.0
354,Police Station Belbari,Belbari,"Morang, Nepal",,26.68,87.43,Morang,Koshi,100.0
1703,Police Station Biratchowk,Biratchowk,"Morang, Nepal",,26.7,87.42,Morang,Koshi,100.0
752,Police Station Biratnagar,Biratnagar,"Morang, Nepal",,26.45,87.27,Morang,Koshi,100.0
878,Police Station Biratnagar Metropolitan,Biratnagar,"Morang, Nepal",,26.45,87.27,Morang,Koshi,100.0
1218,Police Station Letang,Letang,"Morang, Nepal",,26.65,87.55,Morang,Koshi,100.0
1217,Police Station Morang,Biratnagar,"Morang, Nepal",,26.45,87.27,Morang,Koshi,100.0
355,Police Station Pathari,Pathari,"Morang, Nepal",,26.65,87.62,Morang,Koshi,100.0
95,Police Station Rangeli,Rangeli,"Rangeli, Morang, Nepal",,26.45,87.45,Morang,Koshi,100.0
753,Police Station Rangeli,Rangeli,"Morang, Nepal",,26.45,87.3,Morang,Koshi,100.0
353,Police Station Urlabari,Urlabari,"Morang, Nepal",,26.5,87.63,Morang,Koshi,100.0
111,District Police Office Okhaldhunga,Okhaldhunga,"Okhaldhunga Bazaar, Nepal",,27.31,86.5,Okhaldhunga,Koshi,100.0
387,District Police Office Okhaldhunga,Okhaldhunga,"Okhaldhunga, Nepal",,27.31,86.5,Okhaldhunga,Koshi,100.0
112,Police Station Manebhanjyang,Manebhanjyang,"Okhaldhunga, Nepal",,27.28,86.55,Okhaldhunga,Koshi,100.0
792,Police Station Okhaldhunga,Okhaldhunga,"Okhaldhunga, Nepal",,27.31,86.5,Okhaldhunga,Koshi,100.0
1205,Police Station Rumjatar,Rumjatar,"Okhaldhunga, Nepal",,27.3,86.5,Okhaldhunga,Koshi,100.0
369,District Police Office Panchthar,Phidim,"Panchthar, Nepal",,27.15,87.75,Panchthar,Koshi,100.0
1211,Police Station Panchthar,Phidim,"Panchthar, Nepal",,27.15,87.75,Panchthar,Koshi,100.0
99,Police Station Phidim,Phidim,"Phidim, Panchthar, Nepal",,27.15,87.75,Panchthar,Koshi,100.0
770,Police Station Phidim,Phidim,"Panchthar, Nepal",,27.15,87.75,Panchthar,Koshi,100.0
370,Police Station Yangwarak,Yangwarak,"Panchthar, Nepal",,27.2,87.75,Panchthar,Koshi,100.0
101,District Police Office Sankhuwasabha,Khandbari,"Khandbari, Sankhuwasabha, Nepal",,27.38,87.2,Sankhuwasabha,Koshi,100.0
378,District Police Office Sankhuwasabha,Khandbari,"Sankhuwasabha, Nepal",,27.38,87.2,Sankhuwasabha,Koshi,100.0
102,Police Station Chainpur,Chainpur,"Chainpur, Sankhuwasabha, Nepal",,27.28,87.3,Sankhuwasabha,Koshi,100.0
1225,Police Station Chainpur,Chainpur,"Sankhuwasabha, Nepal",,27.28,87.3,Sankhuwasabha,Koshi,100.0
780,Police Station Khandbari,Khandbari,"Sankhuwasabha, Nepal",,27.38,87.2,Sankhuwasabha,Koshi,100.0
1224,Police Station Sankhuwasabha,Khandbari,"Sankhuwasabha, Nepal",,27.38,87.2,Sankhuwasabha,Koshi,100.0
379,Police Station Tumlingtar,Tumlingtar,"Sankhuwasabha, Nepal",,27.3,87.2,Sankhuwasabha,Koshi,100.0
109,District Police Office Solukhumbu,Salleri,"Salleri, Solukhumbu, Nepal",,27.79,86.72,Solukhumbu,Koshi,100.0
384,District Police Office Solukhumbu,Salleri,"Solukhumbu, Nepal",,27.79,86.72,Solukhumbu,Koshi,100.0
110,Police Station Lukla,Lukla,"Lukla, Solukhumbu, Nepal",,27.69,86.73,Solukhumbu,Koshi,100.0
386,Police Station Lukla,Lukla,"Solukhumbu, Nepal",,27.69,86.73,Solukhumbu,Koshi,100.0
385,Police Station Namche,Namche,"Solukhumbu, Nepal",,27.81,86.71,Solukhumbu,Koshi,100.0
1231,Police Station Namche Bazaar,Namche,"Solukhumbu, Nepal",,27.805,86.72,Solukhumbu,Koshi,100.0
789,Police Station Salleri,Salleri,"Solukhumbu, Nepal",,27.79,86.72,Solukhumbu,Koshi,100.0
1230,Police Station Solukhumbu,Salleri,"Solukhumbu, Nepal",,27.79,86.72,Solukhumbu,Koshi,100.0
92,Area Police Office Dharan,Dharan,"Dharan, Sunsari, Nepal",,26.81,87.28,Sunsari,Koshi,100.0
357,Area Police Office Dharan,Dharan,"Sunsari, Nepal",,26.81,87.28,Sunsari,Koshi,100.0
91,District Police Office Sunsari,Inaruwa,"Inaruwa, Sunsari, Nepal",,26.61,87.14,Sunsari,Koshi,100.0
356,District Police Office Sunsari,Inaruwa,"Sunsari, Nepal",,26.61,87.14,Sunsari,Koshi,100.0
759,Police Station Dharan,Dharan,"Sunsari, Nepal",,26.81,87.28,Sunsari,Koshi,100.0
359,Police Station Duhabi,Duhabi,"Sunsari, Nepal",,26.67,87.15,Sunsari,Koshi,100.0
757,Police Station Inaruwa,Inaruwa,"Sunsari, Nepal",,26.61,87.14,Sunsari,Koshi,100.0
93,Police Station Itahari,Itahari,"Itahari, Sunsari, Nepal",,26.66,87.27,Sunsari,Koshi,100.0
358,Police Station Itahari,Itahari,"Sunsari, Nepal",,26.66,87.27,Sunsari,Koshi,100.0
360,Police Station Ramdhuni,Ramdhuni,"Sunsari, Nepal",,26.69,87.17,Sunsari,Koshi,100.0
1219,Police Station Sunsari,Inaruwa,"Sunsari, Nepal",,26.61,87.14,Sunsari,Koshi,100.0
100,District Police Office Taplejung,Taplejung,"Taplejung Bazaar, Nepal",,27.35,87.67,Taplejung,Koshi,100.0
371,District Police Office Taplejung,Taplejung,"Taplejung, Nepal",,27.35,87.67,Taplejung,Koshi,100.0
372,Police Station Phungling,Phungling,"Taplejung, Nepal",,27.35,87.67,Taplejung,Koshi,100.0
772,Police Station Taplejung,Taplejung,"Taplejung, Nepal",,27.35,87.67,Taplejung,Koshi,100.0
376,District Police Office Terhathum,Myanglung,"Terhathum, Nepal",,27.13,87.55,Terhathum,Koshi,100.0
377,Police Station Basantapur,Basantapur,"Terhathum, Nepal",,27.12,87.45,Terhathum,Koshi,100.0
777,Police Station Myanglung,Myanglung,"Terhathum, Nepal",,27.13,87.55,Terhathum,Koshi,100.0
1223,Police Station Terhathum,Myanglung,"Terhathum, Nepal",,27.13,87.55,Terhathum,Koshi,100.0
113,District Police Office Udayapur,GaiघAt,"Gaighat, Udayapur, Nepal",,26.8,86.7,Udayapur,Koshi,100.0
389,District Police Office Udayapur,Gaighat,"Udayapur, Nepal",,26.8,86.7,Udayapur,Koshi,100.0
1203,Police Station Belaka,Belaka,"Udayapur, Nepal",,26.72,86.98,Udayapur,Koshi,100.0
391,Police Station Beltar,Beltar,"Udayapur, Nepal",,26.9,86.8,Udayapur,Koshi,100.0
794,Police Station Gaighat,Gaighat,"Udayapur, Nepal",,26.8,86.7,Udayapur,Koshi,100.0
114,Police Station Katari,Katari,"Katari, Udayapur, Nepal",,26.03,86.17,Udayapur,Koshi,100.0
390,Police Station Katari,Katari,"Udayapur, Nepal",,26.03,86.17,Udayapur,Koshi,100.0
1233,Police Station Triyuga,Gaighat,"Udayapur, Nepal",,26.8,86.7,Udayapur,Koshi,100.0
1232,Police Station Udayapur,Gaighat,"Udayapur, Nepal",,26.8,86.7,Udayapur,Koshi,100.0
82,District Police Office Arghakhanchi,Sandhikharka,"Sandhikharka, Arghakhanchi, Nepal",,27.95,83.12,Arghakhanchi,Lumbini,100.0
500,District Police Office Arghakhanchi,Sandhikharka,"Arghakhanchi, Nepal",,27.95,83.12,Arghakhanchi,Lumbini,100.0
1563,Police Station Arghakhanchi,Sandhikharka,"Arghakhanchi, Nepal",,27.95,83.12,Arghakhanchi,Lumbini,100.0
83,Police Station Chutrabesi,Sandhikharka,"Chutrabesi, Arghakhanchi, Nepal",,27.94,83.13,Arghakhanchi,Lumbini,100.0
501,Police Station Chutrabesi,Chutrabesi,"Arghakhanchi, Nepal",,27.94,83.13,Arghakhanchi,Lumbini,100.0
737,Police Station Sandhikharka,Sandhikharka,"Arghakhanchi, Nepal",,27.95,83.12,Arghakhanchi,Lumbini,100.0
239,Police Station Sandhikharka Area,Sandhikharka,"Arghakhanchi, Nepal",,27.95,83.12,Arghakhanchi,Lumbini,100.0
240,Police Station Sitapur,Sitapur,"Arghakhanchi, Nepal",,27.9,83.15,Arghakhanchi,Lumbini,100.0
87,District Police Office Banke,Nepalgunj,"Nepalgunj, Banke, Nepal",,28.05,81.62,Banke,Lumbini,100.0
506,District Police Office Banke,Nepalgunj,"Banke, Nepal",,28.05,81.62,Banke,Lumbini,100.0
321,District Police Office Banke Area,Nepalgunj,"Banke, Nepal",,28.05,81.62,Banke,Lumbini,100.0
1566,Police Station Banke,Nepalgunj,"Banke, Nepal",,28.05,81.62,Banke,Lumbini,100.0
322,Police Station Duduwa,Duduwa,"Banke, Nepal",,28.0,81.6,Banke,Lumbini,100.0
247,Police Station Khajura,Khajura,"Banke, Nepal",,28.1,81.6,Banke,Lumbini,100.0
88,Police Station Kohalpur,Kohalpur,"Kohalpur, Banke, Nepal",,28.21,81.68,Banke,Lumbini,100.0
507,Police Station Kohalpur,Kohalpur,"Banke, Nepal",,28.21,81.68,Banke,Lumbini,100.0
246,Police Station Kohalpur Area,Kohalpur,"Banke, Nepal",,28.21,81.68,Banke,Lumbini,100.0
324,Police Station Narainapur,Narainapur,"Banke, Nepal",,27.95,81.65,Banke,Lumbini,100.0
742,Police Station Nepalgunj,Nepalgunj,"Banke, Nepal",,28.05,81.62,Banke,Lumbini,100.0
245,Police Station Nepalgunj Area,Nepalgunj,"Banke, Nepal",,28.05,81.62,Banke,Lumbini,100.0
323,Police Station Raptisonari,Raptisonari,"Banke, Nepal",,28.1,81.7,Banke,Lumbini,100.0
89,District Police Office Bardiya,Gulariya,"Gulariya, Bardiya, Nepal",,28.23,81.34,Bardiya,Lumbini,100.0
509,District Police Office Bardiya,Gulariya,"Bardiya, Nepal",,28.23,81.34,Bardiya,Lumbini,100.0
316,District Police Office Bardiya Area,Gulariya,"Bardiya, Nepal",,28.23,81.34,Bardiya,Lumbini,100.0
320,Police Station Badhaiyatal,Badhaiyatal,"Bardiya, Nepal",,28.25,81.25,Bardiya,Lumbini,100.0
317,Police Station Bansgadhi,Bansgadhi,"Bardiya, Nepal",,28.15,81.6,Bardiya,Lumbini,100.0
1567,Police Station Bardiya,Gulariya,"Bardiya, Nepal",,28.23,81.34,Bardiya,Lumbini,100.0
745,Police Station Gulariya,Gulariya,"Bardiya, Nepal",,28.23,81.34,Bardiya,Lumbini,100.0
248,Police Station Gulariya Area,Gulariya,"Bardiya, Nepal",,28.23,81.34,Bardiya,Lumbini,100.0
249,Police Station Mainapokhar,Mainapokhar,"Bardiya, Nepal",,28.2,81.3,Bardiya,Lumbini,100.0
318,Police Station Murgiya,Murgiya,"Bardiya, Nepal",,28.25,81.3,Bardiya,Lumbini,100.0
90,Police Station Rajapur,Rajapur,"Rajapur, Bardiya, Nepal",,28.88,81.1,Bardiya,Lumbini,100.0
510,Police Station Rajapur,Rajapur,"Bardiya, Nepal",,28.88,81.1,Bardiya,Lumbini,100.0
319,Police Station Rajapur Area,Rajapur,"Bardiya, Nepal",,28.88,81.1,Bardiya,Lumbini,100.0
250,Police Station Thakurdwara,Thakurdwara,"Bardiya, Nepal",,28.5,81.2,Bardiya,Lumbini,100.0
84,District Police Office Dang,Ghorahi,"Ghorahi, Dang, Nepal",+97782560199,28.035,82.48,Dang,Lumbini,100.0
502,District Police Office Dang,Ghorahi,"Dang, Nepal",,28.03,82.48,Dang,Lumbini,100.0
325,District Police Office Dang Area,Ghorahi,"Dang, Nepal",,28.03,82.48,Dang,Lumbini,100.0
326,Police Station Bhalubang,Bhalubang,"Dang, Nepal",,27.9,82.6,Dang,Lumbini,100.0
1568,Police Station Dang,Ghorahi,"Dang, Nepal",,28.03,82.48,Dang,Lumbini,100.0
243,Police Station Gadawa,Gadawa,"Dang, Nepal",,27.95,82.35,Dang,Lumbini,100.0
327,Police Station Gadhawa,Gadhawa,"Dang, Nepal",,27.95,82.35,Dang,Lumbini,100.0
739,Police Station Ghorahi,Ghorahi,"Dang, Nepal",,28.03,82.48,Dang,Lumbini,100.0
241,Police Station Ghorahi Area,Ghorahi,"Dang, Nepal",,28.03,82.48,Dang,Lumbini,100.0
244,Police Station Koilabas,Koilabas,"Dang Border Area, Nepal",,27.85,82.2,Dang,Lumbini,100.0
86,Police Station Lamahi,Lamahi,"Lamahi, Dang, Nepal",,27.85,82.55,Dang,Lumbini,100.0
504,Police Station Lamahi,Lamahi,"Dang, Nepal",,27.85,82.55,Dang,Lumbini,100.0
242,Police Station Narayanpur,Narayanpur,"Dang, Nepal",,28.08,82.5,Dang,Lumbini,100.0
328,Police Station Rapti,Rapti,"Dang, Nepal",,28.0,82.5,Dang,Lumbini,100.0
85,Police Station Tulsipur,Tulsipur,"Tulsipur, Dang, Nepal",,28.13,82.3,Dang,Lumbini,100.0
503,Police Station Tulsipur,Tulsipur,"Dang, Nepal",,28.13,82.3,Dang,Lumbini,100.0
80,District Police Office Gulmi,Tamghas,"Tamghas, Gulmi, Nepal",,28.08,83.25,Gulmi,Lumbini,100.0
498,District Police Office Gulmi,Tamghas,"Gulmi, Nepal",,28.08,83.25,Gulmi,Lumbini,100.0
1562,Police Station Gulmi,Tamghas,"Gulmi, Nepal",,28.08,83.25,Gulmi,Lumbini,100.0
238,Police Station Musikot Gulmi,Musikot,"Gulmi, Nepal",,28.06,83.15,Gulmi,Lumbini,100.0
81,Police Station Resunga,Resunga,"Resunga, Gulmi, Nepal",,28.08,83.25,Gulmi,Lumbini,100.0
499,Police Station Resunga,Resunga,"Gulmi, Nepal",,28.08,83.25,Gulmi,Lumbini,100.0
1672,Police Station Ridi,Ridi,"Gulmi, Nepal",,27.95,83.3,Gulmi,Lumbini,100.0
734,Police Station Tamghas,Tamghas,"Gulmi, Nepal",,28.08,83.25,Gulmi,Lumbini,100.0
237,Police Station Tamghas Area,Tamghas,"Gulmi, Nepal",,28.08,83.25,Gulmi,Lumbini,100.0
76,District Police Office Kapilvastu,Taulihawa,"Taulihawa, Kapilvastu, Nepal",,27.55,83.05,Kapilvastu,Lumbini,100.0
494,District Police Office Kapilvastu,Taulihawa,"Kapilvastu, Nepal",,27.55,83.05,Kapilvastu,Lumbini,100.0
232,Police Station Chandrauta,Chandrauta,"Kapilvastu, Nepal",,27.57,82.92,Kapilvastu,Lumbini,100.0
233,Police Station Gorusinge,Gorusinge,"Kapilvastu, Nepal",,27.65,83.0,Kapilvastu,Lumbini,100.0
1564,Police Station Kapilvastu,Taulihawa,"Kapilvastu, Nepal",,27.55,83.05,Kapilvastu,Lumbini,100.0
77,Police Station Krishnanagar,Krishnanagar,"Krishnanagar, Kapilvastu, Nepal",,27.42,82.92,Kapilvastu,Lumbini,100.0
495,Police Station Krishnanagar,Krishnanagar,"Kapilvastu, Nepal",,27.42,82.92,Kapilvastu,Lumbini,100.0
728,Police Station Taulihawa,Taulihawa,"Kapilvastu, Nepal",,27.55,83.05,Kapilvastu,Lumbini,100.0
231,Police Station Taulihawa Area,Taulihawa,"Kapilvastu, Nepal",,27.55,83.05,Kapilvastu,Lumbini,100.0
1794,Police Station Parasi,Ramgram,"Nawalparasi West, Nepal",,27.53,83.67,Nawalparasi West,Lumbini,100.0
78,District Police Office Palpa,Tansen,"Tansen, Palpa, Nepal",,27.87,83.55,Palpa,Lumbini,100.0
496,District Police Office Palpa,Tansen,"Palpa, Nepal",,27.87,83.55,Palpa,Lumbini,100.0
1561,Police Station Palpa,Tansen,"Palpa, Nepal",,27.87,83.55,Palpa,Lumbini,100.0
79,Police Station Rampur,Rampur,"Rampur, Palpa, Nepal",,27.92,83.91,Palpa,Lumbini,100.0
497,Police Station Rampur,Rampur,"Palpa, Nepal",,27.92,83.91,Palpa,Lumbini,100.0
236,Police Station Rampur Area,Rampur,"Palpa, Nepal",,27.92,83.91,Palpa,Lumbini,100.0
235,Police Station Ridi,Ridi,"Palpa, Nepal",,27.95,83.65,Palpa,Lumbini,100.0
234,Police Station Tansen,Tansen,"Palpa, Nepal",,27.87,83.55,Palpa,Lumbini,100.0
147,District Police Office Pyuthan,Pyuthan,"Pyuthan Khalanga, Nepal",,28.09,82.86,Pyuthan,Lumbini,100.0
517,District Police Office Pyuthan,Khalanga,"Pyuthan, Nepal",,28.09,82.86,Pyuthan,Lumbini,100.0
329,District Police Office Pyuthan Area,Khalanga,"Pyuthan, Nepal",,28.09,82.86,Pyuthan,Lumbini,100.0
148,Police Station Bijuwar,Bijuwar,"Bijuwar, Pyuthan, Nepal",,28.1,82.85,Pyuthan,Lumbini,100.0
518,Police Station Bijuwar,Bijuwar,"Pyuthan, Nepal",,28.1,82.85,Pyuthan,Lumbini,100.0
330,Police Station Bijuwar Area,Bijuwar,"Pyuthan, Nepal",,28.1,82.85,Pyuthan,Lumbini,100.0
951,Police Station Pyuthan,Khalanga,"Pyuthan, Nepal",,28.09,82.86,Pyuthan,Lumbini,100.0
331,Police Station Swargadwari,Swargadwari,"Pyuthan, Nepal",,28.05,82.75,Pyuthan,Lumbini,100.0
145,District Police Office Rolpa,Liwang,"Liwang, Rolpa, Nepal",,28.3,82.63,Rolpa,Lumbini,100.0
514,District Police Office Rolpa,Liwang,"Rolpa, Nepal",,28.3,82.63,Rolpa,Lumbini,100.0
332,District Police Office Rolpa Area,Liwang,"Rolpa, Nepal",,28.3,82.63,Rolpa,Lumbini,100.0
333,Police Station Holeri,Holeri,"Rolpa, Nepal",,28.3,82.9,Rolpa,Lumbini,100.0
949,Police Station Liwang,Liwang,"Rolpa, Nepal",,28.3,82.63,Rolpa,Lumbini,100.0
1503,Police Station Rolpa,Liwang,"Rolpa, Nepal",,28.3,82.63,Rolpa,Lumbini,100.0
146,Police Station Sulichaur,Sulichaur,"Sulichaur, Rolpa, Nepal",,28.42,82.7,Rolpa,Lumbini,100.0
515,Police Station Sulichaur,Sulichaur,"Rolpa, Nepal",,28.42,82.7,Rolpa,Lumbini,100.0
334,Police Station Thawang,Thawang,"Rolpa, Nepal",,28.55,82.6,Rolpa,Lumbini,100.0
143,District Police Office Rukum East,Rukumkot,"Rukumkot, Rukum East, Nepal",,28.63,82.63,Rukum East,Lumbini,100.0
512,District Police Office Rukum East,Rukumkot,"Rukum East, Nepal",,28.63,82.63,Rukum East,Lumbini,100.0
513,Police Station Kol,Kolah,"Rukum East, Nepal",,28.65,82.6,Rukum East,Lumbini,100.0
144,Police Station Musikot,Musikot,"Musikot, Rukum East, Nepal",,28.63,82.48,Rukum East,Lumbini,100.0
1572,Police Station Rukum East,Rukumkot,"Rukum East, Nepal",,28.63,82.63,Rukum East,Lumbini,100.0
957,Police Station Rukumkot,Rukumkot,"Rukum East, Nepal",,28.63,82.63,Rukum East,Lumbini,100.0
73,Area Police Office Butwal,Butwal,"Butwal, Rupandehi, Nepal",,27.7,83.45,Rupandehi,Lumbini,100.0
72,District Police Office Rupandehi,Bhairahawa,"Bhairahawa, Rupandehi, Nepal",,27.5,83.45,Rupandehi,Lumbini,100.0
490,District Police Office Rupandehi,Bhairahawa,"Rupandehi, Nepal",,27.5,83.45,Rupandehi,Lumbini,100.0
227,District Police Office Rupandehi Traffic Office,Butwal,"Butwal, Rupandehi, Nepal",,27.7,83.45,Rupandehi,Lumbini,100.0
74,Police Station Belbas,Butwal,"Belbas, Butwal, Nepal",,27.68,83.42,Rupandehi,Lumbini,100.0
876,Police Station Bhairahawa,Bhairahawa,"Rupandehi, Nepal",,27.5,83.45,Rupandehi,Lumbini,100.0
491,Police Station Butwal,Butwal,"Rupandehi, Nepal",,27.7,83.45,Rupandehi,Lumbini,100.0
229,Police Station Devdaha,Devdaha,"Rupandehi, Nepal",,27.6,83.55,Rupandehi,Lumbini,100.0
230,Police Station Lumbini,Lumbini,"Lumbini, Nepal",,27.47,83.28,Rupandehi,Lumbini,100.0
493,Police Station Lumbini,Lumbini,"Rupandehi, Nepal",,27.47,83.28,Rupandehi,Lumbini,100.0
228,Police Station Manigram,Manigram,"Rupandehi, Nepal",,27.65,83.4,Rupandehi,Lumbini,100.0
1565,Police Station Rupandehi,Butwal,"Rupandehi, Nepal",,27.7,83.45,Rupandehi,Lumbini,100.0
726,Police Station Sainamaina,Sainamaina,"Rupandehi, Nepal",,27.7,83.33,Rupandehi,Lumbini,100.0
724,Police Station Siddharthanagar,Siddharthanagar,"Rupandehi, Nepal",,27.5,83.45,Rupandehi,Lumbini,100.0
75,Police Station Sidharthanagar,Siddharthanagar,"Siddharthanagar, Rupandehi, Nepal",,27.5,83.45,Rupandehi,Lumbini,100.0
127,District Police Office Bara,Kalaiya,"Kalaiya, Bara, Nepal",,26.99,84.87,Bara,Madhesh,100.0
409,District Police Office Bara,Kalaiya,"Bara, Nepal",,26.99,84.87,Bara,Madhesh,100.0
1246,Police Station Bara,Kalaiya,"Bara, Nepal",,26.99,84.87,Bara,Madhesh,100.0
818,Police Station Kalaiya,Kalaiya,"Bara, Nepal",,26.99,84.87,Bara,Madhesh,100.0
411,Police Station Nijgadh,Nijgadh,"Bara, Nepal",,27.21,85.15,Bara,Madhesh,100.0
128,Police Station Simara,Simara,"Simara, Bara, Nepal",,27.16,84.98,Bara,Madhesh,100.0
410,Police Station Simara,Simara,"Bara, Nepal",,27.16,84.98,Bara,Madhesh,100.0
119,District Police Office Dhanusha,Janakpur,"Janakpur, Dhanusha, Nepal",,26.73,85.92,Dhanusha,Madhesh,100.0
397,District Police Office Dhanusha,Janakpur,"Dhanusha, Nepal",,26.73,85.92,Dhanusha,Madhesh,100.0
398,Police Station Dhalkebar,Dhalkebar,"Dhanusha, Nepal",,26.9,85.95,Dhanusha,Madhesh,100.0
1238,Police Station Dhanusha,Janakpur,"Dhanusha, Nepal",,26.73,85.92,Dhanusha,Madhesh,100.0
120,Police Station Janakpur,Janakpur,"Janakpur Sub-Metropolitan City, Nepal",,26.73,85.92,Dhanusha,Madhesh,100.0
802,Police Station Janakpur,Janakpur,"Dhanusha, Nepal",,26.73,85.92,Dhanusha,Madhesh,100.0
1239,Police Station Mithila,Mithila,"Dhanusha, Nepal",,26.9,85.95,Dhanusha,Madhesh,100.0
399,Police Station Sabaila,Sabaila,"Dhanusha, Nepal",,26.8,85.9,Dhanusha,Madhesh,100.0
121,District Police Office Mahottari,Jaleshwar,"Jaleshwar, Mahottari, Nepal",,26.65,85.8,Mahottari,Madhesh,100.0
400,District Police Office Mahottari,Jaleshwar,"Mahottari, Nepal",,26.65,85.8,Mahottari,Madhesh,100.0
122,Police Station Bardibas,Bardibas,"Bardibas, Mahottari, Nepal",,26.99,85.9,Mahottari,Madhesh,100.0
402,Police Station Bardibas,Bardibas,"Mahottari, Nepal",,26.99,85.9,Mahottari,Madhesh,100.0
401,Police Station Gaushala,Mahottari,"Gaushala, Mahottari, Nepal",,26.98,85.85,Mahottari,Madhesh,100.0
808,Police Station Gaushala,Gaushala,"Mahottari, Nepal",,26.98,85.85,Mahottari,Madhesh,100.0
806,Police Station Jaleshwar,Jaleshwar,"Mahottari, Nepal",,26.65,85.8,Mahottari,Madhesh,100.0
1240,Police Station Mahottari,Jaleshwar,"Mahottari, Nepal",,26.65,85.8,Mahottari,Madhesh,100.0
129,District Police Office Parsa,Birgunj,"Birgunj, Parsa, Nepal",,27.01,84.88,Parsa,Madhesh,100.0
412,District Police Office Parsa,Birgunj,"Parsa, Nepal",,27.01,84.88,Parsa,Madhesh,100.0
130,Police Station Birgunj,Birgunj,"Birgunj Metropolitan City, Nepal",,27.01,84.88,Parsa,Madhesh,100.0
822,Police Station Birgunj,Birgunj,"Parsa, Nepal",,27.01,84.88,Parsa,Madhesh,100.0
1247,Police Station Parsa,Birgunj,"Parsa, Nepal",,27.01,84.88,Parsa,Madhesh,100.0
414,Police Station Parwanipur,Parwanipur,"Parsa, Nepal",,27.03,84.9,Parsa,Madhesh,100.0
413,Police Station Pokhariya,Pokhariya,"Parsa, Nepal",,27.07,84.67,Parsa,Madhesh,100.0
125,District Police Office Rautahat,Gaur,"Gaur, Rautahat, Nepal",,26.77,85.27,Rautahat,Madhesh,100.0
406,District Police Office Rautahat,Gaur,"Rautahat, Nepal",,26.77,85.27,Rautahat,Madhesh,100.0
126,Police Station Chandrapur,Chandrapur,"Chandrapur, Rautahat, Nepal",,27.0,85.42,Rautahat,Madhesh,100.0
407,Police Station Chandrapur,Chandrapur,"Rautahat, Nepal",,27.0,85.42,Rautahat,Madhesh,100.0
408,Police Station Garuda,Garuda,"Rautahat, Nepal",,26.98,85.33,Rautahat,Madhesh,100.0
814,Police Station Gaur,Gaur,"Rautahat, Nepal",,26.77,85.27,Rautahat,Madhesh,100.0
1245,Police Station Rajpur,Rajpur,"Rautahat, Nepal",,26.8,85.25,Rautahat,Madhesh,100.0
1244,Police Station Rautahat,Gaur,"Rautahat, Nepal",,26.77,85.27,Rautahat,Madhesh,100.0
115,District Police Office Saptari,Rajbiraj,"Rajbiraj, Saptari, Nepal",,26.54,86.75,Saptari,Madhesh,100.0
392,District Police Office Saptari,Rajbiraj,"Saptari, Nepal",,26.54,86.75,Saptari,Madhesh,100.0
393,Police Station Hanumannagar,Hanumannagar,"Saptari, Nepal",,26.58,86.55,Saptari,Madhesh,100.0
116,Police Station Kadarbona,Kadarbona,"Saptari, Nepal",,26.58,86.65,Saptari,Madhesh,100.0
1730,Police Station Kanchanpur,Kanchanpur,"Saptari, Nepal",,26.6,86.8,Saptari,Madhesh,100.0
1237,Police Station Kanchanrup,Kanchanrup,"Saptari, Nepal",,26.55,86.98,Saptari,Madhesh,100.0
797,Police Station Rajbiraj,Rajbiraj,"Saptari, Nepal",,26.54,86.75,Saptari,Madhesh,100.0
1236,Police Station Saptari,Rajbiraj,"Saptari, Nepal",,26.54,86.75,Saptari,Madhesh,100.0
123,District Police Office Sarlahi,Malangwa,"Malangwa, Sarlahi, Nepal",,26.86,85.56,Sarlahi,Madhesh,100.0
403,District Police Office Sarlahi,Malangwa,"Sarlahi, Nepal",,26.86,85.56,Sarlahi,Madhesh,100.0
405,Police Station Haripur,Haripur,"Sarlahi, Nepal",,26.95,85.5,Sarlahi,Madhesh,100.0
124,Police Station Lalbandi,Lalbandi,"Lalbandi, Sarlahi, Nepal",,27.03,85.55,Sarlahi,Madhesh,100.0
404,Police Station Lalbandi,Lalbandi,"Sarlahi, Nepal",,27.03,85.55,Sarlahi,Madhesh,100.0
810,Police Station Malangwa,Malangwa,"Sarlahi, Nepal",,26.86,85.56,Sarlahi,Madhesh,100.0
1242,Police Station Sarlahi,Malangwa,"Sarlahi, Nepal",,26.86,85.56,Sarlahi,Madhesh,100.0
117,District Police Office Siraha,Siraha,"Siraha Bazaar, Nepal",,26.65,86.2,Siraha,Madhesh,100.0
394,District Police Office Siraha,Siraha,"Siraha, Nepal",,26.65,86.2,Siraha,Madhesh,100.0
1235,Police Station Dhangadhimai,Dhangadhimai,"Siraha, Nepal",,26.7,86.3,Siraha,Madhesh,100.0
118,Police Station Lahan,Lahan,"Lahan, Siraha, Nepal",,26.72,86.48,Siraha,Madhesh,100.0
395,Police Station Lahan,Lahan,"Siraha, Nepal",,26.72,86.48,Siraha,Madhesh,100.0
396,Police Station Mirchaiya,Mirchaiya,"Siraha, Nepal",,26.78,86.25,Siraha,Madhesh,100.0
1175,Police Station Siraha,Siraha,"Siraha, Nepal",,26.65,86.2,Siraha,Madhesh,100.0
