ID,Name,Type,Tourism_Category,Latitude,Longitude,City
6976530761,Hotel Allure Hill and Restaurant,node,hotel,28.3343041,83.8143512,"Annapurna Rural Municipality, Ward No.7"
6977153985,N/A,node,hotel,28.1982943,85.3685205,
6977456385,N/A,node,guest_house,27.7149388,85.2854772,
6978805685,N/A,node,guest_house,27.8049147,86.7116029,
6978890700,See You Lodge and Restaurant,node,hotel,28.326997,83.7951386,"Annapurna Rural Municipality, Ward No. 11"
6978890702,Himchuli Hotel Lodge and Restaurant Lunch Center,node,hotel,28.3313837,83.7977484,"Annapurna Rural Municipality, Ward No. 11"
6978890708,Rupen restaurant and Lodge,node,hotel,28.3315557,83.7977447,"Annapurna Rural Municipality, Ward No. 11"
6978890744,River Side Guest House,node,hotel,28.3396885,83.8018528,"Annapurna Rural Municipality, Ward No. 11"
6978891169,Tibet Guest House & Restaurant,node,hotel,28.4094527,83.8238872,"Annapurna Rural Municipality, Ward No. 11"
6978891170,Hotel Ever Green and Restaurant,node,hotel,28.4098596,83.8239495,"Annapurna Rural Municipality, Ward No. 11"
6978891211,Himalpani Guest House,node,hotel,28.3928881,83.8269831,"Annapurna Rural Municipality, Ward No. 11"
6978891212,Kalpana Guesthouse and Fast Food Restaurant,node,hotel,28.3982141,83.8257624,"Annapurna Rural Municipality, Ward No. 11"
6978891213,Hiunchuli Guest House and Restaurant,node,hotel,28.3983916,83.8256112,"Annapurna Rural Municipality, Ward No. 11"
6978891214,New Bridge Guest House & Fast Food Restaurant,node,hotel,28.3986399,83.8253285,"Annapurna Rural Municipality, Ward No. 11"
6978891215,Modi Khola Guest House and Fast Food Restaurant,node,hotel,28.3985889,83.8253907,"Annapurna Rural Municipality, Ward No. 11"
6978891253,Jhinu Guest House,node,hotel,28.4097741,83.8237497,"Annapurna Rural Municipality, Ward No. 11"
6978891254,Hot Spring Cottage,node,hotel,28.4100684,83.8241118,"Annapurna Rural Municipality, Ward No. 11"
6979083220,Mala Lodge,node,guest_house,28.3150082,83.7955738,"Annapurna Rural Municipality, Ward No.7"
6979152142,Ker & Downy Resort,node,hotel,28.316144,83.8017476,
6979214298,N/A,node,viewpoint,27.0315834,88.0353785,
6979214491,Maney Bhanjyang,node,viewpoint,26.9872881,88.1203335,
6979214588,N/A,node,viewpoint,27.0313731,88.0690315,
6979311985,N/A,node,artwork,27.7478665,85.2998624,
6979737685,N/A,node,attraction,28.3053587,83.9444388,
6981965485,N/A,node,viewpoint,26.9902964,88.1120788,
6982055866,N/A,node,guest_house,29.5161139,81.8331885,
6982710472,Wild Planet Eco Retreat,node,guest_house,28.450876,81.2409385,
6983909984,N/A,node,apartment,27.7110593,85.3365663,
6984131811,Safari Wildlife Lodge & Camp,node,hotel,27.5755055,84.4996774,
6984163285,N/A,node,hostel,27.7159746,85.3078866,
6984565889,N/A,node,viewpoint,27.8803604,83.5784371,
6986040986,N/A,node,attraction,26.7687098,85.3800173,
6987385285,N/A,node,guest_house,27.4701994,83.2853485,
6987503217,N/A,node,hotel,29.1779004,81.3286221,
6987523467,N/A,node,picnic_site,29.1858221,81.410005,
6988935585,N/A,node,alpine_hut,28.3517439,83.9544793,
6991584263,N/A,node,guest_house,27.6577222,85.2706384,
6991695610,See You Lodge and Restaurant,node,guest_house,28.3136174,83.8305525,
6991695611,Pothana Guest House,node,guest_house,28.3131268,83.8304197,
6991695612,Gurung Guesthouse,node,guest_house,28.3130212,83.8304378,
6991695613,Heaven Gate & Restaurant,node,guest_house,28.3128707,83.8301702,
6992115385,N/A,node,hotel,27.3827932,87.2080054,
6994319585,N/A,node,guest_house,28.4357939,81.2400085,
6996482768,The Bajra,node,hotel,27.865182,83.5470397,
7000696835,Shital Gufa,node,attraction,28.2956002,83.7787074,"Annapurna Rural Municipality, Ward No. 5"
7000700448,Riverside Lodge and restaurant,node,hotel,28.2990553,83.7663008,"Annapurna Rural Municipality, Ward No. 5"
7003630985,N/A,node,guest_house,27.7171689,85.3090392,
7003631085,N/A,node,guest_house,27.6893391,86.7296594,
7003788285,N/A,node,guest_house,28.2159728,85.49751,
7003788385,Mount Everest Hotel & Resort,node,hotel,27.7232819,85.5260595,
7003909085,N/A,node,apartment,27.9911911,83.8011217,
7005389185,N/A,node,hotel,28.2448048,83.9483794,
7005447586,N/A,node,hostel,27.6754821,85.3268797,
7005527685,N/A,node,hotel,27.6276557,85.3556385,
7005581747,Murmur Garden Hotel,node,hotel,28.9549707,82.8946238,
7005661087,N/A,node,hotel,28.4647404,83.6681308,
7010306085,N/A,node,apartment,27.7035217,85.2436854,
7010319666,N/A,node,viewpoint,29.9843821,81.8568095,
7010319789,N/A,node,viewpoint,29.9789583,81.8286953,
7010424785,N/A,node,hotel,27.9740452,85.1863748,
7010424786,N/A,node,hotel,28.5199964,83.2713273,
7010424885,N/A,node,viewpoint,28.5102917,83.2437964,
7010424886,N/A,node,hostel,28.5101997,82.936289,
7010424887,N/A,node,hotel,28.4937078,83.0498617,
7010424985,N/A,node,hostel,28.5065773,83.0164273,
7010709666,Hotel Swagat,node,hotel,29.0408827,82.9042053,
7011211185,N/A,node,guest_house,27.033663,87.9229611,
7013159186,N/A,node,hotel,28.617054,82.6185268,
7013159187,N/A,node,hotel,28.6356273,82.583239,
7013160885,N/A,node,hotel,28.5854061,82.8201896,
7014092590,N/A,node,guest_house,27.9412656,86.7210042,
7014155688,N/A,node,camp_site,28.3366501,83.8422545,
7015981874,seasonal paragliding landing spot,node,camp_site,28.2307384,83.919994,pokhara
7016343879,N/A,node,picnic_site,29.3720734,81.325042,
7016655458,balbalika picnic side,node,picnic_site,29.3656216,81.3454409,
7017381985,N/A,node,hotel,26.792712,86.6998195,
7018623961,N/A,node,hotel,29.3681585,81.3295528,
7020927289,N/A,node,hotel,29.0071892,80.7488124,
7021015386,N/A,node,apartment,27.4351342,85.0324572,
7021067925,Hill-top viewpoint towards Manaslu,node,viewpoint,28.5735834,84.6947678,
7021270289,N/A,node,hotel,27.3218909,86.5057309,
7021336886,N/A,node,attraction,28.2842334,83.933763,
7021748151,Pokhara Valley View Point,node,viewpoint,28.2338327,83.9665478,
7023046185,N/A,node,hotel,27.7168826,85.3116356,
7023187996,Flying Yak,node,hotel,27.7275259,85.3118811,
7023482985,N/A,node,hotel,28.2280486,83.9431312,
7026002627,N/A,node,information,27.7184447,85.3232317,
7026546485,N/A,node,guest_house,27.1920899,86.6245041,
7027531455,Hotel Swastik,node,hotel,28.9736601,80.1763543,
7028174985,N/A,node,hotel,27.7055542,85.3402098,
7029681217,N/A,node,camp_site,28.5022738,84.4748627,
7029681218,Dharmasala,node,camp_site,28.5215948,84.4590685,
7029681219,N/A,node,camp_site,28.527353,84.4381379,
7029681220,Odar Camp,node,camp_site,28.5262242,84.4192404,
7029681223,Dona Lake/Wabu,node,information,28.5261582,84.4440857,
7030686485,N/A,node,guest_house,27.8317147,86.6492786,
7030902185,N/A,node,artwork,27.7498304,85.3014014,
7033737785,N/A,node,hotel,28.8361771,83.7831769,
7033837230,Sagarmatha Next,node,museum,27.8105959,86.7150681,
7037558085,N/A,node,artwork,27.7596473,85.2981498,
7038339377,SPOT ON Kohinoor,node,hotel,26.6430096,87.9911526,
7040517586,N/A,node,guest_house,26.6239582,87.6909244,
7041624286,N/A,node,guest_house,28.7849833,83.7359252,
7041686311,N/A,node,hotel,26.5598593,88.0820973,
7041733886,N/A,node,hotel,28.3039006,84.3929419,
7041879885,N/A,node,hotel,27.9367751,84.4055347,
7042076702,N/A,node,viewpoint,28.7504287,83.6932719,
7043028596,N/A,node,hotel,27.6290631,85.3492282,
7043164885,N/A,node,hostel,27.7158216,85.3143264,
7044254189,N/A,node,hostel,27.6754662,85.3268203,
7045754794,N/A,node,camp_site,27.7114912,87.7119878,
7048169185,N/A,node,hotel,27.7347034,85.3088806,
7048514287,N/A,node,viewpoint,28.8245085,83.848625,
7048589485,N/A,node,viewpoint,28.8316925,83.8330968,
7048697585,N/A,node,apartment,26.68287,87.3548324,
7053812586,N/A,node,apartment,27.7065229,85.3395935,kathmandu municipality
7054808849,Sonam Guest House and Restaurant,node,guest_house,27.8365307,86.6480942,
7056531286,N/A,node,hotel,26.6654776,87.2734908,
7056547586,N/A,node,guest_house,28.0710307,83.8878886,
7056597585,N/A,node,attraction,27.7629485,85.8852806,
7057585985,N/A,node,attraction,28.0741355,83.8963882,
7057585986,N/A,node,guest_house,28.070926,83.8877955,
7057613885,N/A,node,viewpoint,28.2773952,84.3108499,
7057614085,N/A,node,hotel,28.283652,84.3049212,
7057869488,N/A,node,hotel,27.6695662,84.194168,
7059963289,N/A,node,guest_house,28.4511877,81.3233278,
7060375285,N/A,node,attraction,28.0611257,83.8537011,
7060375287,N/A,node,information,28.0602103,83.8522446,
7063114887,N/A,node,apartment,27.7258871,85.3142009,
7065630087,Budhakot Ramche Homestay,node,guest_house,28.0003707,83.8434277,
7069812385,Hotel Marinha,node,hotel,27.7005812,85.3526253,
7070907987,N/A,node,hostel,27.6967111,85.3351008,
7071713485,N/A,node,hotel,28.3660031,83.7335303,
7072071787,N/A,node,hotel,28.3138901,81.3881411,
7072274285,N/A,node,hotel,28.4343006,83.6930156,
7072432685,N/A,node,hotel,27.2642188,85.7332631,
7077420086,N/A,node,guest_house,27.8251086,86.7198075,
7079850885,N/A,node,alpine_hut,27.6580158,85.1767432,
7082247185,N/A,node,information,28.0560609,83.8480549,
7082247286,N/A,node,information,28.0565218,83.8406531,
7082247385,N/A,node,attraction,28.0549854,83.8425246,
7083496200,Malkanghar Resort,node,hotel,28.4355891,81.2487046,
7083530185,N/A,node,apartment,26.5522673,87.5647647,
7085204185,N/A,node,attraction,28.7598984,81.6224871,
7085204285,N/A,node,apartment,28.7879019,81.636985,
7087530085,Mega,node,hotel,27.6639215,84.2172155,
7087530086,Miracle Reaort,node,hotel,27.6676056,84.216787,
7088157088,N/A,node,hotel,27.7064545,85.3447827,
7092338186,N/A,node,guest_house,28.5182682,84.3587058,
7092402188,N/A,node,guest_house,28.5183785,84.3587048,
7092720085,N/A,node,guest_house,27.6418919,85.4320205,
7092980087,N/A,node,hotel,27.7000761,85.3537656,
7092981586,N/A,node,hotel,27.7016638,85.3525267,
7092981685,N/A,node,guest_house,27.7020974,85.3521975,
7093323186,N/A,node,hotel,28.2096164,83.9598908,
7093349685,N/A,node,hotel,28.5093835,82.0278857,
7098406386,Pandhale Top (पंधाले लाग्ना),node,viewpoint,29.7460068,82.008911,
7098425685,N/A,node,viewpoint,29.7412079,82.0034154,
7098425686,N/A,node,viewpoint,29.7552057,82.0005257,
7099704485,N/A,node,apartment,27.5326275,83.7902836,
7100385885,N/A,node,hotel,27.7615078,85.352014,
7101542685,N/A,node,viewpoint,28.2380944,84.0137282,
7103803686,N/A,node,viewpoint,26.4766674,87.2861559,
7104220585,N/A,node,viewpoint,28.2380546,84.0136064,
7106444585,N/A,node,picnic_site,28.4787223,83.6489794,
7112035650,New Pokhara Lodge,node,hotel,28.2042367,83.9670117,
7119129986,N/A,node,attraction,28.2379035,83.9845063,
7124569486,N/A,node,hostel,28.1690128,84.0609958,
7124805086,N/A,node,hotel,26.7764081,85.2701168,
7126498885,N/A,node,information,28.3766883,83.5764848,
7127620155,Budhanilkantha Homestay,node,hostel,27.7769102,85.3588241,
7128301851,N/A,node,guest_house,28.1957013,83.9947696,
7128301855,3 angels hostel,node,hostel,28.19658,83.9952283,
7128301856,St Marys Hostel,node,hostel,28.195744,83.9953284,
7130126785,N/A,node,apartment,27.6829173,85.3832284,
7130172485,Tibet Lhasha Hotel & Restaurant,node,hotel,28.4379815,84.3890283,
7130488185,N/A,node,attraction,28.273859,81.659662,
7131204786,N/A,node,viewpoint,27.205721,86.654655,
7136309387,N/A,node,apartment,26.5339366,87.718907,
7136309888,N/A,node,apartment,26.5341109,87.7182902,
7136310087,N/A,node,apartment,26.5339648,87.7187799,
7136310287,N/A,node,apartment,26.5327217,87.7187368,
7139385485,N/A,node,hotel,27.0279043,87.3125823,
7140574585,N/A,node,guest_house,27.4917222,86.5806909,
7144694287,N/A,node,hostel,27.7219859,85.3477163,
7144733485,N/A,node,hotel,28.2311724,83.8243041,
7147749185,N/A,node,hotel,28.3041248,83.8286176,
7150218185,N/A,node,hotel,28.5243746,84.3542634,
7150704885,Rapti Hotel,node,hotel,27.6489607,82.863803,
7152720786,N/A,node,attraction,26.8454642,86.3067325,
7153605485,N/A,node,hotel,27.9713866,82.2109649,
7153861985,N/A,node,apartment,28.7079686,80.5919432,
7155087186,Balaji hotel,node,hotel,27.6470109,82.8808135,
7159996689,N/A,node,Home Stay,27.7276158,85.2960251,काठमाडौं
7160263486,N/A,node,guest_house,27.3824997,86.0591771,
7162659089,N/A,node,hotel,27.9042226,84.5425751,
7165320085,N/A,node,viewpoint,27.9058389,84.5431327,
7166351585,N/A,node,guest_house,28.7096661,80.5845559,
7166912485,N/A,node,viewpoint,27.903136,84.5432289,
7168522285,N/A,node,guest_house,27.6087212,86.2953912,
7170849585,N/A,node,attraction,27.9534061,84.4207431,
7170849685,N/A,node,attraction,27.9533128,84.4210715,
7171198285,N/A,node,viewpoint,27.9056807,84.5456674,
7171772386,N/A,node,hotel,27.9043622,84.5430323,
7173917387,N/A,node,viewpoint,27.9073208,84.545462,
7173980985,stupa guest house,node,apartment,27.7104068,85.3108354,
7173981087,N/A,node,guest_house,27.7107048,85.3122749,
7176899288,N/A,node,camp_site,27.8097833,84.7731622,
7176899386,N/A,node,viewpoint,27.8085836,84.7734249,
7176915386,N/A,node,guest_house,28.4663739,84.3731022,
7187135988,N/A,node,apartment,28.2111669,83.9652609,
7189035785,N/A,node,hotel,28.2642962,85.3739323,
7190180479,Dil,node,viewpoint,28.2591738,83.8566121,
7190693685,N/A,node,guest_house,28.6474291,84.1050287,
7191443452,N/A,node,hostel,28.1559992,82.2190417,
7192600985,N/A,node,apartment,27.7215452,85.301656,
7192757185,N/A,node,viewpoint,28.0222781,84.1101413,
7192757186,N/A,node,viewpoint,28.0494092,84.054663,
7192850385,N/A,node,viewpoint;hotel,28.167149,84.0614262,
7194454185,N/A,node,hotel,28.2646275,85.3741993,
7199901266,N/A,node,guest_house,28.3551862,84.1020986,
7206278786,Hattiban Housing,node,apartment,27.6447332,85.3387292,
7207699986,N/A,node,attraction,27.689051,85.2139823,
7208203286,N/A,node,attraction,28.3210227,83.6162833,
7208791585,N/A,node,apartment,28.4005517,81.1529478,
7213569285,N/A,node,apartment,27.677642,84.4175404,
7214085885,N/A,node,camp_site,28.5536558,84.2367803,
7215772686,N/A,node,apartment,27.025045,84.894921,
7215803386,N/A,node,apartment,27.6914692,85.3051536,
7216417885,N/A,node,apartment,27.6780346,85.3231235,
7216839485,Hotel Four Seasons,node,hostel,28.5500124,84.2457204,
7217973585,N/A,node,viewpoint,28.7051489,80.5920845,
7221325120,N/A,node,camp_site,29.1426559,83.0018615,
7225022485,N/A,node,guest_house,29.6539336,81.8812664,
7225211085,N/A,node,hostel,27.7079833,85.3104712,
7225211985,N/A,node,hostel,27.7079611,85.3104823,
7228192385,N/A,node,hotel,28.1964871,83.9700643,
7232378786,Deluxe Star Hotel,node,hotel,26.5404768,86.7496641,
7235362387,N/A,node,apartment,27.7229768,85.3144329,
7237074886,N/A,node,picnic_site,27.4294057,85.0475562,
7239469488,N/A,node,hotel,28.2435982,83.9888522,
7239472085,Suntala Guesthouse (Homestay),node,guest_house,29.7250032,81.8285973,
7242998985,Ever Green Restaurant and Resort,node,hotel,27.8099044,84.7578674,
7244176785,N/A,node,hotel,27.7734014,85.9363021,
7244502785,N/A,node,camp_site,27.647118,84.2860837,
7248076385,N/A,node,guest_house,28.8649913,81.606979,
7249872685,N/A,node,guest_house,29.0554202,81.4598604,
7249939493,N/A,node,guest_house,27.6698049,85.3512085,
7252957885,N/A,node,hostel,27.6962651,85.328652,
7253069685,N/A,node,artwork,27.687085,85.3191055,
7257199485,N/A,node,camp_site,27.7092674,84.4146442,
7257200287,N/A,node,attraction,28.2144062,83.9634748,
7259604786,N/A,node,viewpoint,28.2457224,83.9488462,
7262614216,SB Hotel,node,hotel,29.9727516,81.8172388,
7262668877,Dada Hotel,node,hotel,29.9727167,81.8033825,
7262668880,Girls Hostel,node,hostel,29.9690978,81.8231839,
7262713411,Sunny Guest House,node,hotel,29.9732314,81.8169638,
7262713412,CFD Humla,node,hotel,29.9735358,81.8218079,
7262713413,Sun Valley Resort Hotel,node,hotel,29.9727132,81.8154725,
7262917086,Hotel Backyard,node,hotel,27.7135244,85.3114082,
7271986286,N/A,node,guest_house,27.7463126,85.3201712,
7272017785,N/A,node,apartment,27.6768152,85.3413113,
7272017786,N/A,node,hotel,27.3516617,87.6650191,
7272017987,N/A,node,guest_house,26.8495149,88.0852856,
7273934988,N/A,node,guest_house,28.5185824,84.3586934,
7276145885,N/A,node,hotel,28.2076753,83.9678805,
7276232285,N/A,node,hotel,28.1632773,85.2694392,
7276558987,N/A,node,hostel,27.705247,85.3287541,
7281568678,Hotel Mansarovar,node,hotel,29.9718013,81.8216792,
7281568680,E.I. Hostel,node,hostel,29.9692439,81.8226578,
7283885585,N/A,node,apartment,28.2226938,83.9929259,
7284200185,एम.के. होटल,node,hotel,28.4385203,81.8544115,
7288162004,Gurung Lodge,node,hotel,28.3160649,83.8004976,
7288966187,N/A,node,apartment,28.7820534,80.5431228,
7293575985,N/A,node,attraction,27.7307726,85.384938,
7293576085,N/A,node,attraction,27.7310829,85.3846765,
7293762785,N/A,node,guest_house,27.6682872,85.3835823,
7293762786,N/A,node,artwork,27.6947787,85.2868217,
7308752285,N/A,node,alpine_hut,28.7846091,83.7349651,
7309234185,N/A,node,apartment,27.7289832,85.3817519,
7314440185,N/A,node,camp_site,28.9472156,80.1473686,
7318013688,N/A,node,caravan_site,27.3765465,86.0505586,
7319155199,N/A,node,camp_site,28.4218725,85.0840419,
7319155219,N/A,node,camp_site,28.404283,85.0893688,
7319155220,N/A,node,camp_site,28.3878987,85.0910667,
7319155254,N/A,node,camp_site,28.4074609,85.0880223,
7320708960,Karki Chowk,node,information,26.7980094,86.7071169,
7322330485,N/A,node,apartment,27.7544065,85.3158002,
7325151286,N/A,node,hotel,28.5060257,84.3579521,
7327157085,N/A,node,alpine_hut,28.615384,84.152937,
7335060485,N/A,node,apartment,28.1831039,83.9926896,
7339988985,N/A,node,guest_house,28.343312,83.8697902,
7339988986,N/A,node,guest_house,28.330479,83.8730419,
7342658417,N/A,node,hotel,27.7208763,85.3102699,
7345379085,N/A,node,hotel,26.8779972,88.1349589,
7346766385,N/A,node,apartment,28.9013017,82.62822,
7348687585,N/A,node,attraction,26.9302863,86.0367942,
7350955185,N/A,node,apartment,27.7220044,85.3306549,
7371671476,Mohan Chowk,node,attraction,27.7045724,85.3075665,
7372900185,N/A,node,hotel,28.7827993,83.7247533,
7388177586,Dhaulagiri icefall,node,viewpoint,28.6913323,83.5621271,
7396192786,N/A,node,guest_house,28.169041,84.114957,
7404884185,N/A,node,apartment,28.2349909,83.9804444,
7432115885,N/A,node,apartment,27.7572474,85.2859783,
7439949585,N/A,node,apartment,28.2161971,83.9819307,
7443937485,N/A,node,hotel,28.4028926,83.8388328,
7461565885,N/A,node,apartment,27.6622205,85.3817008,
7462617986,N/A,node,attraction,27.7150797,85.2616286,
7484138685,N/A,node,viewpoint,27.14262,86.11216,
7496870286,N/A,node,apartment,27.6152662,84.0104182,
7497464385,N/A,node,hotel,28.287321,83.8411048,
7502979985,N/A,node,apartment,27.751187,85.3185141,
7520760885,N/A,node,hotel,28.3015716,83.9933215,
7520760985,N/A,node,hotel,28.3016776,83.993283,
7537687785,N/A,node,apartment,27.7251652,85.3152108,
7549020987,The Hideout Villa,node,hotel,28.2067867,83.948013,
7549028386,Villa Karma,node,hotel,28.20892,83.9456537,
7556453833,Bhulbhule waterfall,node,attraction,28.2914219,84.3766664,
7568978069,Dharagola view tower,node,viewpoint,26.7590855,88.0626911,
7596026185,N/A,node,viewpoint,27.5983345,85.336764,
7603287785,Thamel Villa Heritage Hotel,node,hotel,27.7137809,85.3094324,
7618314185,Shiraj B&B,node,hotel,27.7131926,85.3110837,
7630901685,N/A,node,apartment,28.2168464,83.6799624,
7630901785,N/A,node,apartment,28.2168551,83.6799356,
7637847160,"Shri Kamala Janajyoti Secondary School,Girls' Hostel",node,hostel,27.2012108,85.8945654,
7637847161,"Shri Kamala Janajyoti Secondary School, Boy's Hostel",node,hostel,27.200138,85.8954149,
7641819985,N/A,node,viewpoint,27.6581447,85.4001747,
7641820085,N/A,node,viewpoint,27.6590127,85.3998323,
7644806586,N/A,node,viewpoint,27.1825278,86.2770249,
7650128352,Mitjiu Organic Homestay,node,guest_house,27.6905999,86.0014768,
7650184485,N/A,node,hotel,27.6707213,85.327213,
7651326885,N/A,node,apartment,27.7453108,85.3119452,
7669203800,Ground (Open space),node,camp_site,27.6900737,84.430519,
7669234792,N/A,node,camp_site,28.1253203,82.4893948,
7669463285,N/A,node,guest_house,26.5404188,87.289425,
7684095686,N/A,node,apartment,27.6163212,84.5526225,
7689844686,N/A,node,attraction,28.4661184,84.958121,
7701511785,N/A,node,hotel,27.7677744,84.5272923,
7702070380,N/A,node,guest_house,27.0961959,85.0808569,
7704031186,N/A,node,attraction,28.1571409,84.1067452,
7704031187,N/A,node,attraction,28.1597699,84.1066767,
7704031285,N/A,node,attraction,28.1580341,84.1065076,
7706514485,N/A,node,hotel,26.6480756,88.1578787,
7706514585,N/A,node,guest_house,26.884398,88.0762835,
7715203385,N/A,node,hostel,27.7353295,85.3384493,
7715546785,N/A,node,attraction,27.6871925,85.3937222,
7722402943,Kathmandu Marriott Hotel,node,hotel,27.7130092,85.3244752,Kathmandu
7722402944,Fairfield by Marriott Kathmandu,node,hotel,27.715422,85.3142729,Kathmandu
7734246985,N/A,node,guest_house,28.2256345,83.9839163,
7748780185,N/A,node,information,27.8020954,85.2911519,
7770506885,N/A,node,apartment,27.6767344,83.4615931,
7774548186,N/A,node,apartment,27.7701722,85.3065148,
7783932885,N/A,node,apartment,27.6884552,85.2492107,
7786142285,N/A,node,viewpoint,28.2873057,84.203555,
7789077785,N/A,node,attraction,28.0856939,82.8257384,
7792034851,N/A,node,information,28.1836873,84.0863205,
7792034852,N/A,node,information,28.1849398,84.0895231,
7792034853,N/A,node,information,28.1954917,84.0945388,
7792034854,N/A,node,information,28.1971725,84.0957378,
7792034855,N/A,node,information,28.2002337,84.0943015,
7792034856,N/A,node,information,28.201311,84.0941171,
7796975543,Fishtail Care Home Youth Hostel,node,hostel,28.2072499,83.9776106,
7805700085,N/A,node,apartment,27.735943,85.2838639,
7815299641,Pathibhara Hotel,node,hotel,26.6585889,87.2749802,
7817447542,Devkota House,node,hotel,28.5990506,81.6253719,
7819341686,N/A,node,attraction,27.6876048,85.393721,
7826066587,N/A,node,guest_house,28.7023599,84.2583056,
7826066686,N/A,node,alpine_hut,28.71714,84.2624559,
7829559104,Kothikhola picnic and refreshment site,node,picnic_site,27.6943955,83.2270831,
7836278186,N/A,node,viewpoint,27.7315159,85.3872588,
7837689822,Diamond hotel,node,hotel,28.9768083,80.1661359,
7838339086,N/A,node,apartment,27.7519745,85.2991851,
7841772385,N/A,node,viewpoint,27.7129402,85.3797228,
7843197185,N/A,node,attraction,28.1218667,86.172829,
7847071586,Diyalo Guest Hotel,node,hotel,26.9710114,87.3441426,
7857438986,N/A,node,information,28.2388794,83.9404066,
7860157788,New Maheshwari Hotel and Lodge,node,hotel,29.3025863,80.591832,
7863476121,TufanDada Hotel,node,hotel,29.3020725,80.5882775,
7863903185,N/A,node,attraction,26.6570622,87.589075,
7864968977,Rose Hotel,node,hotel,29.2975251,80.5903141,
7864968988,Mela Hotel and Lodge,node,hotel,29.2969811,80.5906356,
7866826921,IK Hotel and Lodge,node,hotel,29.297046,80.5904799,
7866826929,Royal Guest House,node,hotel,29.2972194,80.5901272,
7866826930,Akashdeep Hotel and lodge,node,hotel,29.2975542,80.5900119,
7867469985,N/A,node,viewpoint,27.5409773,85.3389871,
7874214785,N/A,node,apartment,27.6487969,85.3239902,
7875980985,N/A,node,viewpoint,27.6786417,85.5005888,
7882624385,N/A,node,apartment,27.7279723,85.2846883,
7886221985,"Kailash Mansarowar darshan viewpoint, Lapcha",node,viewpoint,30.4091294,81.6110353,
7886229885,N/A,node,viewpoint,30.194019,81.4365522,
7887423743,N/A,node,camp_site,28.6692776,84.4727102,
7891986886,N/A,node,guest_house,28.8592977,80.337883,
7902343254,Home Stay,node,guest_house,28.3585415,84.1063754,
7902408617,Bhadrasingh Homestay,node,guest_house,28.3569353,84.1030146,
7911407085,N/A,node,attraction,27.2781987,87.9428089,
7911407285,N/A,node,attraction,27.1925733,87.9631514,
7911407286,N/A,node,attraction,27.1917554,87.9626589,
7917318385,N/A,node,hotel,26.9660592,86.2851152,
7929911485,N/A,node,camp_site,27.1340626,87.7598667,
7929911486,N/A,node,camp_site,26.9224237,87.923523,
7929911585,N/A,node,camp_site,26.6695119,87.2761709,
7936054885,N/A,node,viewpoint,27.7297003,85.2552078,
7936054985,N/A,node,apartment,27.7000154,85.3019397,
7940743886,N/A,node,viewpoint,27.9276782,85.1480983,
7940743985,N/A,node,viewpoint,27.9428868,85.1570118,
7944507886,Chulu West base camp,node,camp_site,28.7564079,83.9917132,
7951577885,N/A,node,camp_site,26.479986,87.3673924,
7951634785,N/A,node,camp_site,26.6609012,87.7735545,
7958640831,Hotel holyday Inn,node,hotel,29.5510436,81.1989862,"Chainpur, Bajhang"
7962545316,"Birekhola,Jharana",node,attraction,29.4345581,81.45831,
7968047586,N/A,node,hotel,29.5512623,81.1989691,
7972391085,N/A,node,apartment,27.0182116,86.1880198,
7983721285,N/A,node,apartment,28.6127314,81.5813684,
7983721286,N/A,node,apartment,29.1381821,81.6179084,
7985477485,N/A,node,apartment,27.6853717,83.4637332,
7986444118,C P Hotel,node,hotel,26.6408559,87.9879893,Birtamod
7990715185,केचना,node,viewpoint,26.3610644,88.0073406,
7993095485,N/A,node,apartment,28.3664661,82.1186027,
8009598335,Changunarayan,node,attraction,27.7162258,85.428356,
8015923985,N/A,node,alpine_hut,27.8812452,86.4260522,
8034477985,N/A,node,viewpoint,27.6340359,85.5403763,
8036788985,N/A,node,camp_site,27.2496857,87.7685588,
8037573685,N/A,node,camp_site,27.3531742,87.6654693,
8041250986,N/A,node,camp_site,28.1671509,84.1017511,
8041250987,N/A,node,camp_site,28.2515942,83.8626774,
8041691620,N/A,node,viewpoint,28.176056,83.9707455,
8041702419,Towards WaterFall,node,information,28.2440171,83.912496,
8041710520,Hudikot,node,camp_site,28.1259078,84.0469551,
8041710521,HudiKot,node,viewpoint,28.1257848,84.0476632,
8041908565,360 Mani Dada,node,viewpoint,28.251541,83.8624798,
8049278035,Kausaltar Aquarium House,node,aquarium,27.6741447,85.3651986,
8049493287,N/A,node,guest_house,26.8209644,87.0726777,
8049493288,N/A,node,viewpoint,26.8172798,87.0423671,
8049975286,Pradip dai,node,apartment,27.7227131,85.3593218,
8049994386,N/A,node,apartment,27.7372782,85.3187374,
8064249785,N/A,node,apartment,28.0911427,84.123059,
8064257985,खर्ववारी गाउँ,node,viewpoint,28.0861629,84.1261152,
8064297425,Hotel Narbada,node,hotel,26.6629848,87.6542212,Damak
8066094385,N/A,node,wilderness_hut,28.2315548,83.7928033,
8066273920,N/A,node,viewpoint,28.2157291,84.0709058,
8073534119,N/A,node,attraction,27.990607,85.880831,
8074498417,N/A,node,picnic_site,27.8526952,85.3200215,
8077279417,N/A,node,guest_house,28.1550799,84.3639347,
8085004417,N/A,node,hotel,27.6411034,85.4818816,
8085004517,N/A,node,hotel,27.6410946,85.4818936,
8086699217,N/A,node,guest_house,27.8320571,86.6528833,
