ID,Name,Type,Tourism_Category,Latitude,Longitude,City,Area,District,Province,search_text
6851227787,,node,attraction,27.6730303,85.324765,ललितपुर महानगरपालिका,,ललितपुर जिल्ला,बागमती प्रदेश,nan ललितपुर महानगरपालिका  ललितपुर जिल्ला बागमती प्रदेश nepal
6851230785,,node,attraction,27.6727257,85.324808,ललितपुर महानगरपालिका,,ललितपुर जिल्ला,बागमती प्रदेश,nan ललितपुर महानगरपालिका  ललितपुर जिल्ला बागमती प्रदेश nepal
6853603088,Himalayan Lodge,node,guest_house,27.8936202,86.8199792,खुम्बु पासाङल्हामु गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,himalayan lodge खुम्बु पासाङल्हामु गाउँपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6853796585,,node,guest_house,29.601892,81.3522019,Talkot,,बझाङ,सुदूरपश्चिम प्रदेश,nan talkot  बझाङ सुदूरपश्चिम प्रदेश nepal
6854437549,Manaslu Home And Apartment,node,hotel,27.7122517,85.3131174,Kathmandu,,काठमाडौं जिल्ला,बागमती प्रदेश,manaslu home and apartment kathmandu  काठमाडौं जिल्ला बागमती प्रदेश nepal
6855347883,Dho Tarap,node,camp_site,29.126527,83.1854671,Dolpo Buddha,,डोल्पा,कर्णाली प्रदेश,dho tarap dolpo buddha  डोल्पा कर्णाली प्रदेश nepal
6855371903,Toltol,node,camp_site,29.0145276,83.0962408,Kaike,,डोल्पा,कर्णाली प्रदेश,toltol kaike  डोल्पा कर्णाली प्रदेश nepal
6856905786,,node,hotel,27.6180789,85.5490937,धुलिखेल,,काभ्रेपलाञ्चोक जिल्ला,बागमती प्रदेश,nan धुलिखेल  काभ्रेपलाञ्चोक जिल्ला बागमती प्रदेश nepal
6859341786,,node,wilderness_hut,28.23162,83.7535577,मोदि गाउँपालिका (Modi),,पर्वत,गण्डकी प्रदेश,nan मोदि गाउँपालिका (modi)  पर्वत गण्डकी प्रदेश nepal
6860978044,Thaksi,node,camp_site,29.1680044,83.1592834,Dolpo Buddha,,डोल्पा,कर्णाली प्रदेश,thaksi dolpo buddha  डोल्पा कर्णाली प्रदेश nepal
6862002885,,node,apartment,27.6456105,85.333016,ललितपुर,हातिबन,ललितपुर जिल्ला,बागमती प्रदेश,nan ललितपुर हातिबन ललितपुर जिल्ला बागमती प्रदेश nepal
6864379346,high camp,node,camp_site,29.2203719,83.1249243,Dolpo Buddha,,डोल्पा,कर्णाली प्रदेश,high camp dolpo buddha  डोल्पा कर्णाली प्रदेश nepal
6864454333,Yak Kharka,node,camp_site,29.2993372,83.121188,Shey Phoksundo,,डोल्पा,कर्णाली प्रदेश,yak kharka shey phoksundo  डोल्पा कर्णाली प्रदेश nepal
6864481275,high camp,node,camp_site,29.2658711,83.1319758,Shey Phoksundo,,डोल्पा,कर्णाली प्रदेश,high camp shey phoksundo  डोल्पा कर्णाली प्रदेश nepal
6865260085,,node,guest_house,27.8234142,86.6770242,खुम्बु पासाङल्हामु गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan खुम्बु पासाङल्हामु गाउँपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6865818624,,node,attraction,26.6420908,87.3191987,सुन्दरहरैँचा नगरपालिका,,मोरङ जिल्ला,कोशी प्रदेश,nan सुन्दरहरैँचा नगरपालिका  मोरङ जिल्ला कोशी प्रदेश nepal
6865818625,,node,attraction,26.6337714,87.2707885,इटहरी उपमहानगरपालिका,,सुनसरी जिल्ला,कोशी प्रदेश,nan इटहरी उपमहानगरपालिका  सुनसरी जिल्ला कोशी प्रदेश nepal
6865968785,,node,guest_house,27.8051171,86.7104774,खुम्बु पासाङल्हामु गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan खुम्बु पासाङल्हामु गाउँपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6866075391,,node,hotel,27.4418933,84.3886009,माडी नगरपालिका,,चितवन जिल्ला,बागमती प्रदेश,nan माडी नगरपालिका  चितवन जिल्ला बागमती प्रदेश nepal
6866596387,,node,hotel,29.1824478,83.9576928,लोमान्थाङ,,मुस्ताङ,गण्डकी प्रदेश,nan लोमान्थाङ  मुस्ताङ गण्डकी प्रदेश nepal
6869300985,,node,camp_site,28.7022796,80.5848506,Dhangadhi,,कैलाली,सुदूरपश्चिम प्रदेश,nan dhangadhi  कैलाली सुदूरपश्चिम प्रदेश nepal
6869638486,,node,guest_house,28.215541,85.4972376,गोसाइँकुण्ड गाउँपालिका,,रसुवा जिल्ला,बागमती प्रदेश,nan गोसाइँकुण्ड गाउँपालिका  रसुवा जिल्ला बागमती प्रदेश nepal
6869638586,,node,guest_house,28.2143967,85.5655052,गोसाइँकुण्ड गाउँपालिका,,रसुवा जिल्ला,बागमती प्रदेश,nan गोसाइँकुण्ड गाउँपालिका  रसुवा जिल्ला बागमती प्रदेश nepal
6869638685,,node,wilderness_hut,28.2069861,85.4739721,गोसाइँकुण्ड गाउँपालिका,,रसुवा जिल्ला,बागमती प्रदेश,nan गोसाइँकुण्ड गाउँपालिका  रसुवा जिल्ला बागमती प्रदेश nepal
6871406285,,node,camp_site,27.6849008,84.4491646,भरतपुर,भोजड,चितवन जिल्ला,बागमती प्रदेश,nan भरतपुर भोजड चितवन जिल्ला बागमती प्रदेश nepal
6871406286,,node,camp_site,27.8271775,84.3841188,Devghat,,तनहुँ,गण्डकी प्रदेश,nan devghat  तनहुँ गण्डकी प्रदेश nepal
6872120385,,node,viewpoint,27.6285906,86.1204817,वैतेश्वर गाउँपालिका,,दोलखा जिल्ला,बागमती प्रदेश,nan वैतेश्वर गाउँपालिका  दोलखा जिल्ला बागमती प्रदेश nepal
6872200286,,node,guest_house,28.2915169,81.4022247,बारबर्दिया,,बर्दिया,लुम्बिनी प्रदेश,nan बारबर्दिया  बर्दिया लुम्बिनी प्रदेश nepal
6872581585,,node,viewpoint,27.8171954,84.809331,बेनीघाट रोराङ गाउँपालिका,,धादिङ जिल्ला,बागमती प्रदेश,nan बेनीघाट रोराङ गाउँपालिका  धादिङ जिल्ला बागमती प्रदेश nepal
6872730188,,node,guest_house,28.6692529,83.9738017,Neshyang,,मनाङ,गण्डकी प्रदेश,nan neshyang  मनाङ गण्डकी प्रदेश nepal
6873100385,,node,hotel,26.729939,85.9303671,जनकपुर,,धनुषा जिल्ला,मधेश प्रदेश,nan जनकपुर  धनुषा जिल्ला मधेश प्रदेश nepal
6873541085,,node,caravan_site,28.1884533,83.9567473,Pokhara,,कास्की,गण्डकी प्रदेश,nan pokhara  कास्की गण्डकी प्रदेश nepal
6873772985,,node,motel,27.871826,84.6032115,इच्छाकामना गाउँपालिका,,चितवन जिल्ला,बागमती प्रदेश,nan इच्छाकामना गाउँपालिका  चितवन जिल्ला बागमती प्रदेश nepal
6874833487,,node,picnic_site,27.938818,84.397138,Bandipur,,तनहुँ,गण्डकी प्रदेश,nan bandipur  तनहुँ गण्डकी प्रदेश nepal
6874975486,,node,apartment,27.6872403,85.2216658,चन्द्रागिरी नगरपालिका,,काठमाडौं जिल्ला,बागमती प्रदेश,nan चन्द्रागिरी नगरपालिका  काठमाडौं जिल्ला बागमती प्रदेश nepal
6874996485,,node,apartment,27.7750364,85.2789668,तारकेश्वर,जितपुरफेदी,काठमाडौं जिल्ला,बागमती प्रदेश,nan तारकेश्वर जितपुरफेदी काठमाडौं जिल्ला बागमती प्रदेश nepal
6875100585,,node,viewpoint,27.4374993,85.0181146,हेटौँडा,,मकवानपुर जिल्ला,बागमती प्रदेश,nan हेटौँडा  मकवानपुर जिल्ला बागमती प्रदेश nepal
6875109585,,node,guest_house,26.5654594,87.4967904,कानेपोखरी गाउँपालिका,,मोरङ जिल्ला,कोशी प्रदेश,nan कानेपोखरी गाउँपालिका  मोरङ जिल्ला कोशी प्रदेश nepal
6875109885,,node,guest_house,26.6516652,87.7131267,कमल गाउँपालिका,,झापा जिल्ला,कोशी प्रदेश,nan कमल गाउँपालिका  झापा जिल्ला कोशी प्रदेश nepal
6875128581,Saldang,node,camp_site,29.4248478,83.0677289,Shey Phoksundo,,डोल्पा,कर्णाली प्रदेश,saldang shey phoksundo  डोल्पा कर्णाली प्रदेश nepal
6875221785,,node,guest_house,28.1180282,85.3632016,गोसाइँकुण्ड गाउँपालिका,,रसुवा जिल्ला,बागमती प्रदेश,nan गोसाइँकुण्ड गाउँपालिका  रसुवा जिल्ला बागमती प्रदेश nepal
6875450587,,node,artwork,27.6677476,85.3182869,ललितपुर महानगरपालिका,,ललितपुर जिल्ला,बागमती प्रदेश,nan ललितपुर महानगरपालिका  ललितपुर जिल्ला बागमती प्रदेश nepal
6875574486,,node,hotel,27.4024537,86.5500987,सोलुदुधकुण्ड नगरपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan सोलुदुधकुण्ड नगरपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6875574489,,node,guest_house,27.5056162,86.5873692,सोलुदुधकुण्ड नगरपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan सोलुदुधकुण्ड नगरपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6875591287,,node,guest_house,27.4409097,86.5597447,नेचासल्यान गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan नेचासल्यान गाउँपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6875591389,,node,hotel,27.4047465,86.5481614,सोलुदुधकुण्ड नगरपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan सोलुदुधकुण्ड नगरपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6875591390,,node,guest_house,27.44076,86.5596265,नेचासल्यान गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan नेचासल्यान गाउँपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6875591392,,node,hostel,27.5001696,86.5843223,सोलुदुधकुण्ड नगरपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan सोलुदुधकुण्ड नगरपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6875591393,,node,guest_house,27.5056666,86.5886361,सोलुदुधकुण्ड नगरपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan सोलुदुधकुण्ड नगरपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6877421685,,node,apartment,27.7145192,85.2736678,नागार्जुन,सीतापाइला,काठमाडौं जिल्ला,बागमती प्रदेश,nan नागार्जुन सीतापाइला काठमाडौं जिल्ला बागमती प्रदेश nepal
6880599986,,node,attraction,27.6262608,84.6299085,राप्ती नगरपालिका,,चितवन जिल्ला,बागमती प्रदेश,nan राप्ती नगरपालिका  चितवन जिल्ला बागमती प्रदेश nepal
6880635685,,node,guest_house,27.6998916,85.2977007,काठमाडौँ महानगरपालिका,कालिमाटी,काठमाडौं जिल्ला,बागमती प्रदेश,nan काठमाडौँ महानगरपालिका कालिमाटी काठमाडौं जिल्ला बागमती प्रदेश nepal
6880658487,,node,hotel,26.5621014,88.0787643,भद्रपुर,,झापा जिल्ला,कोशी प्रदेश,nan भद्रपुर  झापा जिल्ला कोशी प्रदेश nepal
6881075786,,node,hotel,28.6359074,83.6049474,Thasang,,मुस्ताङ,गण्डकी प्रदेश,nan thasang  मुस्ताङ गण्डकी प्रदेश nepal
6885404286,,node,guest_house,27.5139654,86.5845664,सोलुदुधकुण्ड नगरपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan सोलुदुधकुण्ड नगरपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6885404287,,node,guest_house,27.513879,86.584583,सोलुदुधकुण्ड नगरपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan सोलुदुधकुण्ड नगरपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6885404288,,node,guest_house,27.5138202,86.5844963,सोलुदुधकुण्ड नगरपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan सोलुदुधकुण्ड नगरपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6885404289,,node,guest_house,27.5137108,86.5845809,सोलुदुधकुण्ड नगरपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan सोलुदुधकुण्ड नगरपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6885404290,,node,guest_house,27.5136366,86.5848185,सोलुदुधकुण्ड नगरपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan सोलुदुधकुण्ड नगरपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6885404291,,node,guest_house,27.513588,86.5845762,सोलुदुधकुण्ड नगरपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan सोलुदुधकुण्ड नगरपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6885404292,,node,guest_house,27.5130537,86.5847372,सोलुदुधकुण्ड नगरपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan सोलुदुधकुण्ड नगरपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6885406685,,node,guest_house,27.5141808,86.5848631,सोलुदुधकुण्ड नगरपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan सोलुदुधकुण्ड नगरपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6885406686,,node,guest_house,27.5137166,86.5847982,सोलुदुधकुण्ड नगरपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan सोलुदुधकुण्ड नगरपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6885413885,,node,guest_house,27.5372578,86.5951285,सल्लेरी,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan सल्लेरी  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6885413886,,node,guest_house,27.6042447,86.7079225,खुम्बु पासाङल्हामु गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan खुम्बु पासाङल्हामु गाउँपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6885417686,,node,guest_house,27.6362775,86.7139531,खुम्बु पासाङल्हामु गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan खुम्बु पासाङल्हामु गाउँपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6885418385,,node,guest_house,27.6363978,86.7139453,खुम्बु पासाङल्हामु गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan खुम्बु पासाङल्हामु गाउँपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6885419885,,node,guest_house,27.6526575,86.7140741,खुम्बु पासाङल्हामु गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan खुम्बु पासाङल्हामु गाउँपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6885419886,,node,guest_house,27.514093,86.5845168,सोलुदुधकुण्ड नगरपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan सोलुदुधकुण्ड नगरपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6885419887,,node,guest_house,27.5140407,86.5845351,सोलुदुधकुण्ड नगरपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan सोलुदुधकुण्ड नगरपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6888098585,,node,camp_site,28.5354546,80.9442026,Bhajani,,कैलाली,सुदूरपश्चिम प्रदेश,nan bhajani  कैलाली सुदूरपश्चिम प्रदेश nepal
6892423986,Hotel Namaste,node,hotel,28.4336886,83.8677499,Annapurna,,कास्की,गण्डकी प्रदेश,hotel namaste annapurna  कास्की गण्डकी प्रदेश nepal
6893740485,,node,apartment,27.7119164,85.3086291,काठमाडौँ महानगरपालिका,,काठमाडौं जिल्ला,बागमती प्रदेश,nan काठमाडौँ महानगरपालिका  काठमाडौं जिल्ला बागमती प्रदेश nepal
6894954985,,node,hostel,27.7158757,85.3101891,काठमाडौँ महानगरपालिका,,काठमाडौं जिल्ला,बागमती प्रदेश,nan काठमाडौँ महानगरपालिका  काठमाडौं जिल्ला बागमती प्रदेश nepal
6895585585,,node,hotel,27.8589148,85.1090746,बिदुर,,नुवाकोट जिल्ला,बागमती प्रदेश,nan बिदुर  नुवाकोट जिल्ला बागमती प्रदेश nepal
6896163786,Hotel Stupa,node,hotel,28.4028477,83.8570791,Machhapuchchhre,,कास्की,गण्डकी प्रदेश,hotel stupa machhapuchchhre  कास्की गण्डकी प्रदेश nepal
6896192887,,node,guest_house,27.7048822,85.27831,नागार्जुन,सीतापाइला,काठमाडौं जिल्ला,बागमती प्रदेश,nan नागार्जुन सीतापाइला काठमाडौं जिल्ला बागमती प्रदेश nepal
6897688185,,node,guest_house,27.8049576,86.7105387,खुम्बु पासाङल्हामु गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,nan खुम्बु पासाङल्हामु गाउँपालिका  सोलुखुम्बु जिल्ला कोशी प्रदेश nepal
6897778839,,node,camp_site,29.056488,82.8974086,Shey Phoksundo,,डोल्पा,कर्णाली प्रदेश,nan shey phoksundo  डोल्पा कर्णाली प्रदेश nepal
6899949387,,node,attraction,27.7058333,85.3072467,काठमाडौँ महानगरपालिका,कालिमाटी,काठमाडौं जिल्ला,बागमती प्रदेश,nan काठमाडौँ महानगरपालिका कालिमाटी काठमाडौं जिल्ला बागमती प्रदेश nepal
6900098286,,node,alpine_hut,28.5359643,83.3663368,Dhaulagiri,,म्याग्दी,गण्डकी प्रदेश,nan dhaulagiri  म्याग्दी गण्डकी प्रदेश nepal
6900098287,,node,alpine_hut,28.6680226,83.4186462,Dhaulagiri,,म्याग्दी,गण्डकी प्रदेश,nan dhaulagiri  म्याग्दी गण्डकी प्रदेश nepal
6900141286,,node,guest_house,28.4828936,83.3448752,Dhaulagiri,,म्याग्दी,गण्डकी प्रदेश,nan dhaulagiri  म्याग्दी गण्डकी प्रदेश nepal
6900145685,,node,alpine_hut,28.5639007,83.3816575,Dhaulagiri,,म्याग्दी,गण्डकी प्रदेश,nan dhaulagiri  म्याग्दी गण्डकी प्रदेश nepal
6900450486,,node,camp_site,29.222351,81.8831987,Hima Rural Municipality,,Jumla,कर्णाली प्रदेश,nan hima rural municipality  jumla कर्णाली प्रदेश nepal
6901839307,Road Construction Information Board,node,information,28.2658006,83.8266432,Annapurna,,कास्की,गण्डकी प्रदेश,road construction information board annapurna  कास्की गण्डकी प्रदेश nepal
6902049000,,node,theme_park,30.0673314,81.568383,Namkha,,हुम्ला,कर्णाली प्रदेश,nan namkha  हुम्ला कर्णाली प्रदेश nepal
6902236785,,node,viewpoint,28.3999332,83.7059539,Annapurna,,म्याग्दी,गण्डकी प्रदेश,nan annapurna  म्याग्दी गण्डकी प्रदेश nepal
6902237085,,node,guest_house,28.417538,83.8139778,Annapurna,,कास्की,गण्डकी प्रदेश,nan annapurna  कास्की गण्डकी प्रदेश nepal
6902364768,,node,camp_site,28.7549197,83.8011092,Gharapjhong,,मुस्ताङ,गण्डकी प्रदेश,nan gharapjhong  मुस्ताङ गण्डकी प्रदेश nepal
6902364769,Junction to Rani Ban,node,information,28.7614777,83.7710352,Gharapjhong,,मुस्ताङ,गण्डकी प्रदेश,junction to rani ban gharapjhong  मुस्ताङ गण्डकी प्रदेश nepal
6902500867,,node,camp_site,28.6868841,84.0863085,Neshyang,,मनाङ,गण्डकी प्रदेश,nan neshyang  मनाङ गण्डकी प्रदेश nepal
6902581885,,node,alpine_hut,28.6148875,84.1528961,Neshyang,,मनाङ,गण्डकी प्रदेश,nan neshyang  मनाङ गण्डकी प्रदेश nepal
6902605050,Gulung Teahouse,node,guest_house,28.6687481,84.2219746,Narphu,,मनाङ,गण्डकी प्रदेश,gulung teahouse narphu  मनाङ गण्डकी प्रदेश nepal
6902605079,,node,camp_site,28.671904,84.1101399,Neshyang,,मनाङ,गण्डकी प्रदेश,nan neshyang  मनाङ गण्डकी प्रदेश nepal
6903097185,,node,guest_house,27.0336647,87.9229799,सन्दकपुर गाउँपालिका,,इलाम जिल्ला,कोशी प्रदेश,nan सन्दकपुर गाउँपालिका  इलाम जिल्ला कोशी प्रदेश nepal
6903227365,Himlung Old Base Camp,node,camp_site,28.7751229,84.3496365,Narphu,,मनाङ,गण्डकी प्रदेश,himlung old base camp narphu  मनाङ गण्डकी प्रदेश nepal
6903227366,Himlung Base Camp,node,camp_site,28.7713457,84.3388545,Narphu,,मनाङ,गण्डकी प्रदेश,himlung base camp narphu  मनाङ गण्डकी प्रदेश nepal
6904529644,Khang Jong Limi Hotel,node,hotel,30.1522139,81.3318545,Namkha,,हुम्ला,कर्णाली प्रदेश,khang jong limi hotel namkha  हुम्ला कर्णाली प्रदेश nepal
6904831243,Hotel Name Board,node,information,28.3756391,83.807648,Annapurna,,कास्की,गण्डकी प्रदेश,hotel name board annapurna  कास्की गण्डकी प्रदेश nepal
6904831244,Roshni Home Stay,node,hotel,28.3749343,83.8080943,Annapurna,,कास्की,गण्डकी प्रदेश,roshni home stay annapurna  कास्की गण्डकी प्रदेश nepal
6904863194,,node,information,28.3774265,83.806251,Annapurna,,कास्की,गण्डकी प्रदेश,nan annapurna  कास्की गण्डकी प्रदेश nepal
6904863195,Tamu Home Stay,node,hotel,28.3773351,83.8062456,Annapurna,,कास्की,गण्डकी प्रदेश,tamu home stay annapurna  कास्की गण्डकी प्रदेश nepal
6904914501,Rimal Homestay,node,hotel,28.3195323,83.7720434,Annapurna,,कास्की,गण्डकी प्रदेश,rimal homestay annapurna  कास्की गण्डकी प्रदेश nepal
6904914502,Gyanu Homestay,node,hotel,28.3194231,83.7720937,Annapurna,,कास्की,गण्डकी प्रदेश,gyanu homestay annapurna  कास्की गण्डकी प्रदेश nepal
6904934235,Tamu Hyaula Homestay,node,hotel,28.2691764,83.8144855,Annapurna,,कास्की,गण्डकी प्रदेश,tamu hyaula homestay annapurna  कास्की गण्डकी प्रदेश nepal
6904934425,Homestay,node,hotel,28.2657887,83.8249326,Annapurna,,कास्की,गण्डकी प्रदेश,homestay annapurna  कास्की गण्डकी प्रदेश nepal
6904934460,Deurali Hotel and Homestay,node,hotel,28.2656747,83.8226037,Annapurna,,कास्की,गण्डकी प्रदेश,deurali hotel and homestay annapurna  कास्की गण्डकी प्रदेश nepal
6905102457,Hotel Grand View,node,hotel,28.3968898,83.7654613,Annapurna,,कास्की,गण्डकी प्रदेश,hotel grand view annapurna  कास्की गण्डकी प्रदेश nepal
6905102458,Hotel Panorama Point,node,hotel,28.3968462,83.7651663,Annapurna,,कास्की,गण्डकी प्रदेश,hotel panorama point annapurna  कास्की गण्डकी प्रदेश nepal
6905102459,Tadapani Guest House,node,hotel,28.3965843,83.765413,Annapurna,,कास्की,गण्डकी प्रदेश,tadapani guest house annapurna  कास्की गण्डकी प्रदेश nepal
6905102460,Hotel Super Viewpoint,node,hotel,28.3964899,83.76559,Annapurna,,कास्की,गण्डकी प्रदेश,hotel super viewpoint annapurna  कास्की गण्डकी प्रदेश nepal
6905117245,,node,hotel,28.2654438,83.8257513,Annapurna,,कास्की,गण्डकी प्रदेश,nan annapurna  कास्की गण्डकी प्रदेश nepal
6905200364,Trekker's Sanctuary Lodge,node,hotel,28.3946931,83.7574428,Annapurna,,म्याग्दी,गण्डकी प्रदेश,trekker's sanctuary lodge annapurna  म्याग्दी गण्डकी प्रदेश nepal
6907526675,Hotel Annapurna,node,hotel,27.7110155,85.3173069,काठमाडौँ महानगरपालिका,,काठमाडौं जिल्ला,बागमती प्रदेश,hotel annapurna काठमाडौँ महानगरपालिका  काठमाडौं जिल्ला बागमती प्रदेश nepal
6907547037,Yak & Yeti,node,hotel,27.7117336,85.3189879,काठमाडौँ महानगरपालिका,,काठमाडौं जिल्ला,बागमती प्रदेश,yak & yeti काठमाडौँ महानगरपालिका  काठमाडौं जिल्ला बागमती प्रदेश nepal
6907613145,,node,guest_house,30.2551315,81.6537052,Namkha,,हुम्ला,कर्णाली प्रदेश,nan namkha  हुम्ला कर्णाली प्रदेश nepal
6907681056,Salli Lodge and Restaurant,node,hotel,30.0439742,81.6538248,Namkha,,हुम्ला,कर्णाली प्रदेश,salli lodge and restaurant namkha  हुम्ला कर्णाली प्रदेश nepal
6907751278,Tamu Hyaula Homestay,node,hotel,28.268607,83.8167854,Annapurna,,कास्की,गण्डकी प्रदेश,tamu hyaula homestay annapurna  कास्की गण्डकी प्रदेश nepal
6907778285,,node,viewpoint,28.6768551,84.0649123,Neshyang,,मनाङ,गण्डकी प्रदेश,nan neshyang  मनाङ गण्डकी प्रदेश nepal
6907823840,Namaste Shahi Hotel,node,hotel,30.0047201,81.7686278,Simkot,,हुम्ला,कर्णाली प्रदेश,namaste shahi hotel simkot  हुम्ला कर्णाली प्रदेश nepal
6907905540,Homestay,node,hotel,28.2661212,83.8266505,Annapurna,,कास्की,गण्डकी प्रदेश,homestay annapurna  कास्की गण्डकी प्रदेश nepal
6907905541,Homestay,node,hotel,28.2661023,83.8267203,Annapurna,,कास्की,गण्डकी प्रदेश,homestay annapurna  कास्की गण्डकी प्रदेश nepal
6907905552,Hotel,node,hotel,28.2661584,83.8260484,Annapurna,,कास्की,गण्डकी प्रदेश,hotel annapurna  कास्की गण्डकी प्रदेश nepal
6907910073,Green Hill View Lodge & Restaurant,node,hotel,28.3682697,83.733024,Annapurna,,कास्की,गण्डकी प्रदेश,green hill view lodge & restaurant annapurna  कास्की गण्डकी प्रदेश nepal
6907910074,Peacefull Guest House & Restaurant,node,hotel,28.3659436,83.7334978,Annapurna,,कास्की,गण्डकी प्रदेश,peacefull guest house & restaurant annapurna  कास्की गण्डकी प्रदेश nepal
6907910076,Hotel Four Seasons & Restaurant,node,hotel,28.3643336,83.7337723,Annapurna,,कास्की,गण्डकी प्रदेश,hotel four seasons & restaurant annapurna  कास्की गण्डकी प्रदेश nepal
6907947786,Himalayan Guest House and Restaurent,node,guest_house,28.3613827,83.7328986,Annapurna,,कास्की,गण्डकी प्रदेश,himalayan guest house and restaurent annapurna  कास्की गण्डकी प्रदेश nepal
6907947798,Purnima guest house and restrurent,node,hotel,28.3583338,83.7343249,Annapurna,,कास्की,गण्डकी प्रदेश,purnima guest house and restrurent annapurna  कास्की गण्डकी प्रदेश nepal
6908102672,Lali Gurans Guesthouse & Restaurant,node,hotel,28.3841326,83.7102259,Annapurna,,कास्की,गण्डकी प्रदेश,lali gurans guesthouse & restaurant annapurna  कास्की गण्डकी प्रदेश nepal
6908136113,Alina Guest House & Restaurant,node,hotel,28.3717579,83.7280358,Annapurna,,कास्की,गण्डकी प्रदेश,alina guest house & restaurant annapurna  कास्की गण्डकी प्रदेश nepal
6908136118,Fishtail View Point Guest House,node,hotel,28.3705437,83.7299991,Annapurna,,कास्की,गण्डकी प्रदेश,fishtail view point guest house annapurna  कास्की गण्डकी प्रदेश nepal
6908136119,Hotel Mountain View Guest House,node,hotel,28.3685565,83.7320175,Annapurna,,कास्की,गण्डकी प्रदेश,hotel mountain view guest house annapurna  कास्की गण्डकी प्रदेश nepal
6908136120,Machhapuchhre Guest House,node,hotel,28.368337,83.7321664,Annapurna,,कास्की,गण्डकी प्रदेश,machhapuchhre guest house annapurna  कास्की गण्डकी प्रदेश nepal
6908169388,Hill-Top Guest House and Restaurant,node,hotel,28.4118148,83.8029076,Annapurna,,कास्की,गण्डकी प्रदेश,hill-top guest house and restaurant annapurna  कास्की गण्डकी प्रदेश nepal
6908171175,Kaski Ulleri Pun Magar Museum,node,museum,28.3572634,83.7362044,Annapurna,,कास्की,गण्डकी प्रदेश,kaski ulleri pun magar museum annapurna  कास्की गण्डकी प्रदेश nepal
